Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-23 11:11:59.348837,True,10
2,2025-05-23 11:12:11.651413,False,14
3,2025-05-23 11:12:23.410758,True,10
4,2025-05-23 11:12:37.516365,False,6
5,2025-05-23 11:12:50.727492,False,10
6,2025-05-23 11:13:12.865173,True,10
7,2025-05-23 11:13:42.354558,True,10
8,2025-05-23 11:14:08.507728,False,14
9,2025-05-23 11:14:25.887683,True,10
10,2025-05-23 11:14:35.964437,False,20
11,2025-05-23 11:14:49.146485,False,2
12,2025-05-23 11:15:03.177651,True,10
13,2025-05-23 11:15:17.418050,True,10
14,2025-05-23 11:15:33.660307,True,10
15,2025-05-23 11:15:48.632372,True,10
16,2025-05-23 11:16:02.524895,True,10
17,2025-05-23 11:16:16.589123,True,10
18,2025-05-23 11:16:31.220729,False,10
19,2025-05-23 11:16:43.893349,True,10
20,2025-05-23 11:17:00.455814,True,10
21,2025-05-23 11:17:14.696640,True,10
22,2025-05-23 11:17:31.065006,True,10
23,2025-05-23 11:17:50.081129,True,10
24,2025-05-23 11:18:03.842129,False,2
25,2025-05-23 11:18:19.031655,False,20
26,2025-05-23 11:18:31.585129,False,2
27,2025-05-23 11:18:47.141529,False,6
28,2025-05-23 11:18:57.406023,False,10
29,2025-05-23 11:19:10.193506,False,10
30,2025-05-23 11:19:19.731996,True,10
31,2025-05-23 11:19:31.126725,False,6
32,2025-05-23 11:19:40.208140,True,10
33,2025-05-23 11:19:56.373522,False,6
34,2025-05-23 11:20:10.723288,True,10
35,2025-05-23 11:20:25.960798,False,10
36,2025-05-23 11:20:37.170022,False,14
37,2025-05-23 11:20:51.481976,True,10
38,2025-05-23 11:21:07.696011,False,20
39,2025-05-23 11:21:16.007377,False,6
40,2025-05-23 11:21:24.359669,True,10
41,2025-05-23 11:21:38.764065,True,10
42,2025-05-23 11:21:51.786792,False,20
43,2025-05-23 11:22:07.093623,False,2
44,2025-05-23 11:22:24.060829,True,10
45,2025-05-23 11:22:35.260187,True,10
46,2025-05-23 11:22:53.027705,True,10
47,2025-05-23 11:23:03.619472,False,6
48,2025-05-23 11:23:19.418314,True,10
49,2025-05-23 11:23:37.156359,False,2
50,2025-05-23 11:23:52.070588,False,20
51,2025-05-23 11:24:04.778321,True,10
52,2025-05-23 11:24:20.542725,True,10
53,2025-05-23 11:24:35.151388,True,10
54,2025-05-23 11:24:47.428223,False,20
55,2025-05-23 11:25:00.044832,False,6
56,2025-05-23 11:25:13.703249,True,10
57,2025-05-23 11:25:34.763775,True,10
58,2025-05-23 11:25:50.958735,True,10
59,2025-05-23 11:26:04.201091,False,14
60,2025-05-23 11:26:18.763371,True,10
61,2025-05-23 11:26:33.874973,True,10
62,2025-05-23 11:26:44.125315,True,10
63,2025-05-23 11:26:58.232752,False,2
64,2025-05-23 11:27:12.327972,True,10
65,2025-05-23 11:27:22.816828,False,14
66,2025-05-23 11:27:31.129746,False,10
67,2025-05-23 11:27:44.568303,True,10
68,2025-05-23 11:28:01.263114,True,10
69,2025-05-23 11:28:10.142373,True,10
70,2025-05-23 11:28:22.979768,False,20
71,2025-05-23 11:28:40.946532,True,10
72,2025-05-23 11:28:57.822456,True,10
73,2025-05-23 11:29:10.683641,False,14
74,2025-05-23 11:29:26.562837,True,10
75,2025-05-23 11:29:42.857428,True,10
76,2025-05-23 11:29:58.532625,True,10
77,2025-05-23 11:30:13.526322,False,2
78,2025-05-23 11:30:28.037500,True,10
79,2025-05-23 11:30:38.697355,True,10
80,2025-05-23 11:30:52.197004,True,10
81,2025-05-23 11:31:08.449196,True,10
82,2025-05-23 11:31:18.879932,True,10
83,2025-05-23 11:31:29.227224,True,10
84,2025-05-23 11:31:45.651540,False,2
85,2025-05-23 11:31:59.078813,True,10
86,2025-05-23 11:32:07.389992,True,10
87,2025-05-23 11:32:19.313151,False,14
88,2025-05-23 11:32:34.944863,True,10
89,2025-05-23 11:32:48.511712,True,10
90,2025-05-23 11:33:06.498386,True,10
91,2025-05-23 11:33:22.015287,True,10
92,2025-05-23 11:33:36.980969,True,10
93,2025-05-23 11:33:53.891585,True,10
94,2025-05-23 11:34:08.340244,True,10
95,2025-05-23 11:34:17.474356,True,10
96,2025-05-23 11:34:36.449696,True,10
97,2025-05-23 11:34:46.207190,True,10
98,2025-05-23 11:34:57.146154,False,6
99,2025-05-23 11:35:05.471844,False,10
100,2025-05-23 11:35:21.721922,True,10
101,2025-05-23 11:35:32.220072,True,10
102,2025-05-23 11:35:44.840447,True,10
103,2025-05-23 11:35:58.657600,True,10
104,2025-05-23 11:36:11.595026,True,10
105,2025-05-23 11:36:27.529085,False,20
106,2025-05-23 11:36:38.542603,True,10
107,2025-05-23 11:36:49.578870,True,10
108,2025-05-23 11:37:04.440535,False,14
109,2025-05-23 11:37:16.485503,False,10
110,2025-05-23 11:37:29.764841,True,10
