Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-22 10:28:14.107316,True,10
2,2025-05-22 10:28:23.852151,True,10
1,2025-05-22 10:28:37.545264,True,10
2,2025-05-22 10:28:53.299234,True,10
3,2025-05-22 10:29:11.023622,True,10
4,2025-05-22 10:29:52.272730,True,10
5,2025-05-22 10:30:05.828878,True,10
6,2025-05-22 10:30:17.021608,False,10
7,2025-05-22 10:30:31.898749,True,10
8,2025-05-22 10:30:45.825758,True,10
9,2025-05-22 10:31:00.318551,False,6
10,2025-05-22 10:31:14.655086,True,10
11,2025-05-22 10:31:30.647071,True,10
12,2025-05-22 10:31:45.352069,True,10
13,2025-05-22 10:32:00.249305,True,10
14,2025-05-22 10:32:13.616452,False,2
15,2025-05-22 10:32:30.075942,True,10
16,2025-05-22 10:32:48.017486,True,10
17,2025-05-22 10:33:00.917326,False,14
18,2025-05-22 10:33:15.329302,True,10
19,2025-05-22 10:33:33.117525,False,10
20,2025-05-22 10:33:46.169452,False,14
21,2025-05-22 10:34:03.633109,True,10
22,2025-05-22 10:34:17.283831,False,6
23,2025-05-22 10:34:33.412654,False,20
24,2025-05-22 10:34:45.437383,True,10
25,2025-05-22 10:34:59.890841,False,6
26,2025-05-22 10:35:13.313064,False,2
27,2025-05-22 10:35:30.858879,True,10
28,2025-05-22 10:35:44.471567,True,10
29,2025-05-22 10:35:58.739290,True,10
30,2025-05-22 10:36:09.162524,True,10
31,2025-05-22 10:36:23.857151,True,10
32,2025-05-22 10:36:32.774682,True,10
33,2025-05-22 10:36:41.077938,False,10
34,2025-05-22 10:36:55.596999,True,10
35,2025-05-22 10:37:06.666174,True,10
36,2025-05-22 10:37:20.094881,True,10
37,2025-05-22 10:37:31.872371,True,10
38,2025-05-22 10:37:44.855755,False,6
39,2025-05-22 10:37:55.070860,True,10
40,2025-05-22 10:38:09.818991,False,20
41,2025-05-22 10:38:20.812584,True,10
42,2025-05-22 10:38:29.351718,False,14
43,2025-05-22 10:38:40.952499,True,10
44,2025-05-22 10:38:56.893643,True,10
45,2025-05-22 10:39:09.092295,True,10
46,2025-05-22 10:39:23.358642,True,10
47,2025-05-22 10:39:38.747259,False,10
48,2025-05-22 10:39:50.409799,True,10
49,2025-05-22 10:40:06.003870,True,10
50,2025-05-22 10:40:22.846971,True,10
51,2025-05-22 10:40:34.397176,True,10
52,2025-05-22 10:40:49.013652,False,10
53,2025-05-22 10:41:02.187592,True,10
54,2025-05-22 10:41:15.814767,True,10
55,2025-05-22 10:41:27.675845,True,10
56,2025-05-22 10:41:46.422984,True,10
57,2025-05-22 10:41:54.970619,False,14
58,2025-05-22 10:42:07.008485,False,6
59,2025-05-22 10:42:24.671960,False,2
60,2025-05-22 10:42:39.685331,True,10
61,2025-05-22 10:42:50.895326,False,10
62,2025-05-22 10:42:59.777495,False,14
63,2025-05-22 10:43:14.828360,False,20
64,2025-05-22 10:43:25.983877,True,10
65,2025-05-22 10:43:38.433704,True,10
66,2025-05-22 10:43:48.995109,True,10
67,2025-05-22 10:44:07.684879,False,6
68,2025-05-22 10:44:24.632535,True,10
69,2025-05-22 10:44:32.948468,False,10
70,2025-05-22 10:44:49.185564,False,20
71,2025-05-22 10:45:04.729083,False,20
72,2025-05-22 10:45:18.723938,True,10
73,2025-05-22 10:45:28.634466,True,10
74,2025-05-22 10:45:45.373958,False,6
75,2025-05-22 10:46:02.535532,False,2
76,2025-05-22 10:46:12.808448,True,10
77,2025-05-22 10:46:23.923091,False,2
78,2025-05-22 10:46:32.649413,True,10
79,2025-05-22 10:46:45.353193,True,10
80,2025-05-22 10:46:57.972789,True,10
81,2025-05-22 10:47:06.293509,False,20
82,2025-05-22 10:47:21.483949,False,10
83,2025-05-22 10:47:33.908679,False,20
84,2025-05-22 10:47:44.347159,True,10
85,2025-05-22 10:48:01.935072,False,14
86,2025-05-22 10:48:19.196772,True,10
87,2025-05-22 10:48:30.941697,True,10
88,2025-05-22 10:48:45.419086,True,10
89,2025-05-22 10:49:04.146121,False,2
90,2025-05-22 10:49:16.152789,True,10
91,2025-05-22 10:49:25.980125,True,10
92,2025-05-22 10:49:38.273118,True,10
93,2025-05-22 10:49:48.117008,True,10
94,2025-05-22 10:50:03.121694,True,10
95,2025-05-22 10:50:24.875961,False,20
96,2025-05-22 10:50:39.186851,False,6
97,2025-05-22 10:50:55.514867,False,2
98,2025-05-22 10:51:04.859986,True,10
99,2025-05-22 10:51:21.450322,True,10
100,2025-05-22 10:51:34.748240,False,14
101,2025-05-22 10:51:43.385910,True,10
102,2025-05-22 10:51:54.463092,True,10
103,2025-05-22 10:52:09.071136,True,10
104,2025-05-22 10:52:17.391855,True,10
105,2025-05-22 10:52:29.347315,True,10
106,2025-05-22 10:52:40.232330,True,10
107,2025-05-22 10:52:55.099100,True,10
108,2025-05-22 10:53:14.401508,False,14
109,2025-05-22 10:53:29.991594,True,10
110,2025-05-22 10:53:42.681989,False,2
