Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-25 14:47:25.411822,False,2
1,2025-05-25 14:47:49.236366,True,10
2,2025-05-25 14:48:17.460411,True,10
3,2025-05-25 14:48:46.910839,True,10
4,2025-05-25 14:49:07.693563,True,10
5,2025-05-25 14:49:27.247142,False,14
6,2025-05-25 14:49:43.087861,False,2
7,2025-05-25 14:49:55.671811,True,10
8,2025-05-25 14:50:04.002289,False,20
9,2025-05-25 14:50:39.121719,True,10
10,2025-05-25 14:51:25.369029,False,2
11,2025-05-25 14:51:39.153148,False,14
12,2025-05-25 14:52:06.105233,True,10
13,2025-05-25 14:52:20.455541,True,10
14,2025-05-25 14:52:31.852271,False,20
15,2025-05-25 14:52:46.441620,False,20
16,2025-05-25 14:53:11.095807,True,10
17,2025-05-25 14:53:24.261482,True,10
18,2025-05-25 14:53:36.840363,True,10
19,2025-05-25 14:53:50.585383,False,6
20,2025-05-25 14:54:06.415702,True,10
21,2025-05-25 14:54:17.487244,True,10
22,2025-05-25 14:54:28.256323,True,10
23,2025-05-25 14:54:39.880054,True,10
24,2025-05-25 14:54:50.489845,True,10
25,2025-05-25 14:55:07.702479,True,10
26,2025-05-25 14:55:24.883853,True,10
27,2025-05-25 14:55:41.379710,False,20
28,2025-05-25 14:55:56.300508,True,10
29,2025-05-25 14:56:09.081264,False,6
30,2025-05-25 14:56:19.065070,False,10
31,2025-05-25 14:56:31.341779,True,10
32,2025-05-25 14:56:41.189998,True,10
33,2025-05-25 14:56:51.443937,False,20
34,2025-05-25 14:57:00.982382,True,10
35,2025-05-25 14:57:14.847494,True,10
36,2025-05-25 14:57:31.724731,True,10
37,2025-05-25 14:57:41.333236,True,10
38,2025-05-25 14:57:55.474394,True,10
39,2025-05-25 14:58:13.289162,False,20
40,2025-05-25 14:58:22.769851,False,2
41,2025-05-25 14:58:38.957010,True,10
42,2025-05-25 14:58:53.257812,True,10
43,2025-05-25 14:59:05.810379,False,2
44,2025-05-25 14:59:15.451273,False,20
45,2025-05-25 14:59:24.347364,True,10
46,2025-05-25 14:59:34.293438,False,10
47,2025-05-25 14:59:47.692559,False,10
48,2025-05-25 15:00:01.859635,True,10
49,2025-05-25 15:00:16.858075,False,14
50,2025-05-25 15:00:33.265309,True,10
51,2025-05-25 15:00:49.613305,True,10
52,2025-05-25 15:01:05.987178,True,10
53,2025-05-25 15:01:20.028833,False,2
54,2025-05-25 15:01:31.279594,True,10
55,2025-05-25 15:01:42.291101,False,6
56,2025-05-25 15:01:56.823287,True,10
57,2025-05-25 15:02:12.117356,False,14
58,2025-05-25 15:02:23.738629,True,10
59,2025-05-25 15:02:37.425500,False,20
60,2025-05-25 15:02:52.395718,True,10
61,2025-05-25 15:03:02.704557,True,10
62,2025-05-25 15:03:22.477007,False,6
63,2025-05-25 15:03:36.516298,True,10
64,2025-05-25 15:03:48.651898,False,14
65,2025-05-25 15:04:03.172031,True,10
66,2025-05-25 15:04:16.348991,True,10
67,2025-05-25 15:04:30.547092,False,10
68,2025-05-25 15:04:45.168927,True,10
69,2025-05-25 15:05:00.189628,True,10
70,2025-05-25 15:05:10.434022,True,10
71,2025-05-25 15:05:27.503566,True,10
72,2025-05-25 15:05:38.998543,True,10
73,2025-05-25 15:05:50.230445,True,10
74,2025-05-25 15:06:05.126825,True,10
75,2025-05-25 15:06:20.965066,False,14
76,2025-05-25 15:06:35.182000,True,10
77,2025-05-25 15:06:47.963170,True,10
78,2025-05-25 15:07:01.696778,True,10
79,2025-05-25 15:07:10.188412,False,14
80,2025-05-25 15:07:25.932406,True,10
81,2025-05-25 15:07:41.685168,False,2
82,2025-05-25 15:07:51.406232,False,10
83,2025-05-25 15:08:06.184404,True,10
84,2025-05-25 15:08:21.469536,True,10
85,2025-05-25 15:08:32.877987,True,10
86,2025-05-25 15:08:47.197539,True,10
87,2025-05-25 15:09:03.623538,True,10
88,2025-05-25 15:09:15.142088,False,6
89,2025-05-25 15:09:26.470582,False,6
90,2025-05-25 15:09:35.547200,False,10
91,2025-05-25 15:09:51.586941,True,10
92,2025-05-25 15:10:04.869672,True,10
93,2025-05-25 15:10:22.116973,True,10
94,2025-05-25 15:10:35.597300,True,10
95,2025-05-25 15:10:55.155151,True,10
96,2025-05-25 15:11:04.731477,True,10
97,2025-05-25 15:11:21.769684,False,10
98,2025-05-25 15:11:32.839032,False,14
99,2025-05-25 15:11:41.991972,True,10
100,2025-05-25 15:11:55.636267,True,10
101,2025-05-25 15:12:06.543955,True,10
102,2025-05-25 15:12:19.353777,True,10
103,2025-05-25 15:12:34.305201,False,10
104,2025-05-25 15:12:47.184472,True,10
105,2025-05-25 15:13:00.348065,True,10
106,2025-05-25 15:13:13.748804,True,10
107,2025-05-25 15:13:22.398248,True,10
108,2025-05-25 15:13:34.536707,False,6
109,2025-05-25 15:13:46.240640,False,2
110,2025-05-25 15:14:00.168361,False,6
