Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-21 14:27:53.111589,False,2
2,2025-05-21 14:28:13.676418,True,10
3,2025-05-21 14:29:45.498265,True,10
4,2025-05-21 14:30:18.138853,True,10
5,2025-05-21 14:31:12.432309,False,20
6,2025-05-21 14:32:00.470681,True,10
7,2025-05-21 14:32:20.467972,False,14
8,2025-05-21 14:33:14.189794,True,10
9,2025-05-21 14:33:26.749759,False,10
10,2025-05-21 14:33:36.716609,False,20
11,2025-05-21 14:33:59.858208,True,10
12,2025-05-21 14:34:20.290989,True,10
13,2025-05-21 14:35:51.426998,False,6
14,2025-05-21 14:36:11.943039,True,10
15,2025-05-21 14:36:27.772993,True,10
16,2025-05-21 14:36:39.016159,False,20
17,2025-05-21 14:37:11.130966,True,10
18,2025-05-21 14:37:34.231823,False,14
19,2025-05-21 14:37:50.651252,False,10
20,2025-05-21 14:38:02.560456,True,10
21,2025-05-21 14:38:15.939026,True,10
22,2025-05-21 14:38:25.712514,True,10
23,2025-05-21 14:38:44.152491,True,10
24,2025-05-21 14:39:01.481765,True,10
25,2025-05-21 14:39:11.629725,True,10
26,2025-05-21 14:39:26.990961,False,10
27,2025-05-21 14:39:39.293954,True,10
28,2025-05-21 14:39:51.373409,True,10
29,2025-05-21 14:39:59.689750,True,10
30,2025-05-21 14:40:14.715328,True,10
31,2025-05-21 14:40:26.510998,True,10
32,2025-05-21 14:40:40.354652,True,10
33,2025-05-21 14:40:55.176496,True,10
34,2025-05-21 14:41:06.851352,True,10
35,2025-05-21 14:41:20.025780,False,2
36,2025-05-21 14:41:31.974154,True,10
37,2025-05-21 14:41:45.562306,True,10
38,2025-05-21 14:42:02.875458,True,10
39,2025-05-21 14:42:17.892455,False,20
40,2025-05-21 14:42:27.186739,False,20
41,2025-05-21 14:42:42.357948,False,2
42,2025-05-21 14:43:01.817520,False,2
43,2025-05-21 14:43:20.545022,True,10
44,2025-05-21 14:43:37.305092,True,10
45,2025-05-21 14:43:53.088282,True,10
46,2025-05-21 14:44:03.931884,True,10
47,2025-05-21 14:44:13.851494,False,6
48,2025-05-21 14:44:25.036791,True,10
49,2025-05-21 14:44:37.013309,True,10
50,2025-05-21 14:44:47.586147,True,10
51,2025-05-21 14:44:56.736859,False,2
52,2025-05-21 14:45:08.653857,True,10
53,2025-05-21 14:45:21.769695,True,10
54,2025-05-21 14:45:33.377278,False,20
55,2025-05-21 14:45:42.102667,True,10
56,2025-05-21 14:46:01.626745,False,10
57,2025-05-21 14:46:18.408346,False,2
58,2025-05-21 14:46:29.268279,False,6
59,2025-05-21 14:46:46.298724,False,10
60,2025-05-21 14:46:59.979900,True,10
61,2025-05-21 14:47:13.979440,False,6
62,2025-05-21 14:47:28.170016,True,10
63,2025-05-21 14:47:43.338918,True,10
64,2025-05-21 14:47:55.388110,True,10
65,2025-05-21 14:48:13.911195,False,2
66,2025-05-21 14:48:27.487732,False,14
67,2025-05-21 14:48:41.274017,True,10
68,2025-05-21 14:48:55.506396,True,10
69,2025-05-21 14:49:13.727562,True,10
70,2025-05-21 14:49:28.203729,False,6
71,2025-05-21 14:49:39.393348,True,10
72,2025-05-21 14:49:53.414593,False,14
73,2025-05-21 14:50:02.228926,True,10
74,2025-05-21 14:50:13.966050,True,10
75,2025-05-21 14:50:22.275927,True,10
76,2025-05-21 14:50:36.608208,True,10
77,2025-05-21 14:50:48.797100,True,10
78,2025-05-21 14:51:04.920297,True,10
79,2025-05-21 14:51:19.716779,True,10
80,2025-05-21 14:51:28.374772,True,10
81,2025-05-21 14:51:41.269937,False,14
82,2025-05-21 14:51:51.043319,False,10
83,2025-05-21 14:52:02.984733,True,10
84,2025-05-21 14:52:15.744755,False,10
85,2025-05-21 14:52:29.949907,False,10
86,2025-05-21 14:52:41.133629,True,10
87,2025-05-21 14:52:56.507598,True,10
88,2025-05-21 14:53:07.896286,False,20
89,2025-05-21 14:53:20.831643,False,6
90,2025-05-21 14:53:29.166899,True,10
91,2025-05-21 14:53:39.944230,False,20
92,2025-05-21 14:53:54.350236,False,2
93,2025-05-21 14:54:07.485798,True,10
94,2025-05-21 14:54:20.069541,True,10
95,2025-05-21 14:54:43.558963,True,10
96,2025-05-21 14:55:50.487679,True,10
97,2025-05-21 14:55:58.805032,False,14
98,2025-05-21 14:56:07.116294,True,10
99,2025-05-21 14:56:23.989375,True,10
100,2025-05-21 14:56:56.115832,True,10
101,2025-05-21 14:57:11.606201,False,14
102,2025-05-21 14:57:28.997407,True,10
103,2025-05-21 14:57:40.005086,True,10
104,2025-05-21 14:57:51.567193,False,6
105,2025-05-21 14:58:04.615910,True,10
106,2025-05-21 14:58:18.772784,True,10
107,2025-05-21 14:58:41.241740,False,14
108,2025-05-21 14:58:55.985943,True,10
109,2025-05-21 14:59:09.692965,False,6
110,2025-05-21 14:59:19.258136,True,10
