Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-23 12:39:02.372710,False,10
1,2025-05-23 12:39:11.847723,False,20
2,2025-05-23 12:39:21.616144,False,20
3,2025-05-23 12:39:29.927319,False,14
4,2025-05-23 12:39:44.245227,True,10
5,2025-05-23 12:39:57.373207,True,10
6,2025-05-23 12:40:24.599529,True,10
7,2025-05-23 12:40:36.372054,False,6
8,2025-05-23 12:40:49.378328,True,10
9,2025-05-23 12:41:03.131336,True,10
10,2025-05-23 12:41:17.671055,True,10
11,2025-05-23 12:41:35.256589,False,10
12,2025-05-23 12:41:45.782385,True,10
13,2025-05-23 12:41:59.250793,False,10
14,2025-05-23 12:42:14.724156,False,6
15,2025-05-23 12:42:23.278688,True,10
16,2025-05-23 12:42:35.671278,True,10
17,2025-05-23 12:42:53.340536,True,10
18,2025-05-23 12:43:09.799458,False,20
19,2025-05-23 12:43:20.712444,True,10
20,2025-05-23 12:43:30.436458,False,20
21,2025-05-23 12:43:44.266620,False,14
22,2025-05-23 12:43:54.294245,True,10
23,2025-05-23 12:44:04.670027,True,10
24,2025-05-23 12:44:19.470964,False,10
25,2025-05-23 12:44:29.393804,False,2
26,2025-05-23 12:44:40.113748,True,10
27,2025-05-23 12:44:55.353388,True,10
28,2025-05-23 12:45:23.144077,True,10
29,2025-05-23 12:47:37.921818,True,10
30,2025-05-23 12:49:27.382433,True,10
31,2025-05-23 12:52:39.666911,False,10
32,2025-05-23 12:54:39.450972,False,14
33,2025-05-23 12:54:51.759982,False,10
34,2025-05-23 12:55:06.353379,False,10
35,2025-05-23 12:56:40.110436,False,2
36,2025-05-23 12:56:51.923068,True,10
37,2025-05-23 12:57:32.020100,False,14
38,2025-05-23 13:00:35.519031,True,10
39,2025-05-23 13:01:54.090752,False,14
40,2025-05-23 13:03:22.283646,True,10
41,2025-05-23 13:06:15.665370,True,10
42,2025-05-23 13:07:31.922752,True,10
43,2025-05-23 13:07:46.998186,True,10
44,2025-05-23 13:08:02.186021,True,10
45,2025-05-23 13:08:49.044951,True,10
46,2025-05-23 13:09:01.670402,True,10
47,2025-05-23 13:09:24.308225,True,10
48,2025-05-23 13:09:54.187529,True,10
49,2025-05-23 13:10:04.023702,True,10
50,2025-05-23 13:13:41.336442,False,6
51,2025-05-23 13:14:27.581223,True,10
52,2025-05-23 13:14:36.203608,False,20
53,2025-05-23 13:14:56.068438,True,10
54,2025-05-23 13:15:05.300228,True,10
55,2025-05-23 13:16:50.464696,True,10
56,2025-05-23 13:16:59.042633,False,20
57,2025-05-23 13:17:27.820393,False,14
58,2025-05-23 13:20:47.849364,True,10
59,2025-05-23 13:22:00.122548,True,10
60,2025-05-23 13:22:56.948778,False,20
61,2025-05-23 13:24:05.070289,False,14
62,2025-05-23 13:25:29.462495,True,10
63,2025-05-23 13:25:42.449572,True,10
64,2025-05-23 13:26:06.993666,True,10
65,2025-05-23 13:26:22.088122,True,10
66,2025-05-23 13:26:51.144824,True,10
67,2025-05-23 13:27:34.271836,True,10
68,2025-05-23 13:28:20.249499,True,10
69,2025-05-23 13:29:28.101722,False,10
70,2025-05-23 13:30:52.800071,True,10
71,2025-05-23 13:31:33.011449,False,6
72,2025-05-23 13:34:55.617868,True,10
73,2025-05-23 13:35:08.165152,True,10
74,2025-05-23 13:35:36.686045,True,10
75,2025-05-23 13:36:11.527267,False,20
76,2025-05-23 13:36:19.835866,True,10
77,2025-05-23 13:36:44.762447,True,10
78,2025-05-23 13:38:34.004263,True,10
79,2025-05-23 13:40:19.175799,False,2
80,2025-05-23 13:40:40.532938,True,10
81,2025-05-23 13:40:51.627545,True,10
82,2025-05-23 13:41:23.102110,True,10
83,2025-05-23 13:41:52.242062,True,10
84,2025-05-23 13:44:09.653749,True,10
85,2025-05-23 13:44:25.832819,True,10
86,2025-05-23 13:45:22.319640,True,10
87,2025-05-23 13:47:46.113394,True,10
88,2025-05-23 13:47:59.418282,False,14
89,2025-05-23 13:48:51.045419,True,10
90,2025-05-23 13:49:03.646007,True,10
91,2025-05-23 13:49:22.100122,True,10
92,2025-05-23 13:49:32.559762,False,2
93,2025-05-23 13:49:49.537743,False,20
94,2025-05-23 13:50:03.242198,False,2
95,2025-05-23 13:50:16.482696,True,10
96,2025-05-23 13:50:35.029475,True,10
97,2025-05-23 13:51:18.917910,True,10
98,2025-05-23 13:51:34.577523,False,2
99,2025-05-23 13:51:49.048637,True,10
100,2025-05-23 13:52:18.330157,False,6
101,2025-05-23 13:52:33.383038,False,6
102,2025-05-23 13:54:38.141265,True,10
103,2025-05-23 13:54:49.528264,False,6
104,2025-05-23 13:55:00.940705,False,2
105,2025-05-23 13:55:15.288254,True,10
106,2025-05-23 13:55:29.910257,True,10
107,2025-05-23 13:55:41.569218,False,2
108,2025-05-23 13:57:18.487858,True,10
109,2025-05-23 13:57:32.561299,True,10
110,2025-05-23 13:57:56.678085,False,6
