Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-20 15:45:03.472515,True,10
2,2025-05-20 15:45:20.002704,True,10
3,2025-05-20 15:45:30.998063,True,10
4,2025-05-20 15:45:42.761076,True,10
5,2025-05-20 15:45:56.614376,False,2
6,2025-05-20 15:46:06.388025,True,10
7,2025-05-20 15:46:18.067255,True,10
8,2025-05-20 15:46:29.832977,False,10
9,2025-05-20 15:46:38.148470,True,10
10,2025-05-20 15:46:50.532431,False,10
11,2025-05-20 15:47:07.777571,True,10
12,2025-05-20 15:47:23.960801,True,10
13,2025-05-20 15:47:43.115612,True,10
14,2025-05-20 15:48:00.163654,False,6
15,2025-05-20 15:48:17.435584,True,10
16,2025-05-20 15:48:31.008157,True,10
17,2025-05-20 15:48:40.501567,False,6
18,2025-05-20 15:48:49.605332,True,10
19,2025-05-20 15:49:04.683330,True,10
20,2025-05-20 15:49:18.920832,True,10
21,2025-05-20 15:49:36.988369,True,10
22,2025-05-20 15:49:50.356028,True,10
23,2025-05-20 15:49:58.995303,True,10
24,2025-05-20 15:50:11.784829,True,10
25,2025-05-20 15:50:20.371691,False,6
26,2025-05-20 15:50:33.633872,True,10
27,2025-05-20 15:50:45.952606,False,20
28,2025-05-20 15:51:02.470308,False,20
29,2025-05-20 15:51:19.405302,False,2
30,2025-05-20 15:51:33.297532,True,10
31,2025-05-20 15:51:48.143737,True,10
32,2025-05-20 15:52:04.141109,True,10
33,2025-05-20 15:52:12.453964,True,10
34,2025-05-20 15:52:29.145624,False,14
35,2025-05-20 15:52:39.875078,True,10
36,2025-05-20 15:52:57.005137,True,10
37,2025-05-20 15:53:09.696998,False,2
38,2025-05-20 15:53:22.380606,True,10
39,2025-05-20 15:53:36.434685,False,14
40,2025-05-20 15:53:50.014895,True,10
41,2025-05-20 15:54:08.478005,False,10
42,2025-05-20 15:54:20.872800,True,10
43,2025-05-20 15:54:30.154447,True,10
44,2025-05-20 15:54:40.671189,True,10
45,2025-05-20 15:54:54.234968,False,2
46,2025-05-20 15:55:06.375476,False,2
47,2025-05-20 15:55:18.398000,True,10
48,2025-05-20 15:55:27.845604,True,10
49,2025-05-20 15:55:36.158945,True,10
50,2025-05-20 15:55:52.850273,True,10
51,2025-05-20 15:56:05.305044,False,10
52,2025-05-20 15:56:18.462622,False,10
53,2025-05-20 15:56:29.913656,True,10
54,2025-05-20 15:56:39.365907,True,10
55,2025-05-20 15:56:47.675491,True,10
56,2025-05-20 15:56:59.711963,False,14
57,2025-05-20 15:57:16.059153,True,10
58,2025-05-20 15:57:30.317176,True,10
59,2025-05-20 15:57:38.627787,True,10
60,2025-05-20 15:57:51.123376,True,10
61,2025-05-20 15:58:09.589489,False,14
62,2025-05-20 15:58:24.523417,False,2
63,2025-05-20 15:58:38.051678,True,10
64,2025-05-20 15:58:50.116218,True,10
65,2025-05-20 15:59:05.543191,False,20
66,2025-05-20 15:59:20.806373,True,10
67,2025-05-20 15:59:33.204475,False,14
68,2025-05-20 15:59:44.183495,False,2
69,2025-05-20 15:59:55.967362,False,20
70,2025-05-20 16:00:08.381314,True,10
71,2025-05-20 16:00:20.921314,False,14
72,2025-05-20 16:00:31.456797,False,14
73,2025-05-20 16:00:39.766091,True,10
74,2025-05-20 16:00:53.252746,True,10
75,2025-05-20 16:01:04.194131,False,6
76,2025-05-20 16:01:22.368748,True,10
77,2025-05-20 16:01:38.207456,False,2
78,2025-05-20 16:01:51.038548,True,10
79,2025-05-20 16:01:59.352085,True,10
80,2025-05-20 16:02:07.692356,False,6
81,2025-05-20 16:02:21.012450,True,10
82,2025-05-20 16:02:31.864048,False,20
83,2025-05-20 16:02:45.013248,False,20
84,2025-05-20 16:02:54.868922,False,20
85,2025-05-20 16:03:04.891688,True,10
86,2025-05-20 16:03:16.247435,False,20
87,2025-05-20 16:03:24.577122,False,6
88,2025-05-20 16:03:36.972265,True,10
89,2025-05-20 16:03:50.974585,True,10
90,2025-05-20 16:04:02.423857,False,10
91,2025-05-20 16:04:16.594013,True,10
92,2025-05-20 16:04:29.546677,True,10
93,2025-05-20 16:04:43.543093,True,10
94,2025-05-20 16:04:51.858856,True,10
95,2025-05-20 16:05:02.355533,False,14
96,2025-05-20 16:05:13.593995,True,10
97,2025-05-20 16:05:24.405757,False,10
98,2025-05-20 16:05:32.717236,False,6
99,2025-05-20 16:05:46.920073,True,10
100,2025-05-20 16:05:59.698586,False,6
101,2025-05-20 16:06:11.312290,False,10
102,2025-05-20 16:06:20.612619,True,10
103,2025-05-20 16:06:31.289824,True,10
104,2025-05-20 16:06:48.477694,True,10
105,2025-05-20 16:06:56.850667,True,10
106,2025-05-20 16:07:11.255845,True,10
107,2025-05-20 16:07:22.785388,True,10
108,2025-05-20 16:07:31.480838,True,10
109,2025-05-20 16:07:44.147864,True,10
110,2025-05-20 16:08:00.599344,True,10
