Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-21 15:10:47.265598,True,10
2,2025-05-21 15:11:41.425039,False,14
3,2025-05-21 15:13:02.935357,False,14
4,2025-05-21 15:13:42.784831,True,10
5,2025-05-21 15:14:35.554729,True,10
6,2025-05-21 15:14:54.320012,True,10
7,2025-05-21 15:15:36.358405,True,10
8,2025-05-21 15:16:06.497686,True,10
9,2025-05-21 15:16:14.818510,False,2
10,2025-05-21 15:16:29.238943,False,2
11,2025-05-21 15:17:04.806515,True,10
12,2025-05-21 15:17:17.576552,True,10
13,2025-05-21 15:17:30.621736,False,10
14,2025-05-21 15:17:44.897703,False,6
15,2025-05-21 15:17:56.455472,True,10
16,2025-05-21 15:18:06.424338,True,10
17,2025-05-21 15:18:25.097085,True,10
18,2025-05-21 15:18:38.139673,True,10
19,2025-05-21 15:18:59.089692,False,10
20,2025-05-21 15:19:09.031042,True,10
21,2025-05-21 15:19:20.965737,True,10
22,2025-05-21 15:19:32.431735,True,10
23,2025-05-21 15:19:47.709834,True,10
24,2025-05-21 15:19:58.320532,True,10
25,2025-05-21 15:20:11.501533,False,20
26,2025-05-21 15:20:21.202417,False,2
27,2025-05-21 15:20:29.519597,False,6
28,2025-05-21 15:20:40.647625,False,10
29,2025-05-21 15:20:50.610247,True,10
30,2025-05-21 15:21:02.020929,True,10
31,2025-05-21 15:21:21.137811,True,10
32,2025-05-21 15:21:33.741545,True,10
33,2025-05-21 15:21:48.090288,False,20
34,2025-05-21 15:21:58.424059,False,2
35,2025-05-21 15:22:14.739631,True,10
36,2025-05-21 15:22:27.734297,True,10
37,2025-05-21 15:22:46.283437,True,10
38,2025-05-21 15:23:01.029294,False,14
39,2025-05-21 15:23:18.694956,True,10
40,2025-05-21 15:23:35.405490,True,10
41,2025-05-21 15:23:49.960611,True,10
42,2025-05-21 15:24:14.263450,False,6
43,2025-05-21 15:24:34.047626,True,10
44,2025-05-21 15:24:46.279429,True,10
45,2025-05-21 15:25:03.085626,False,14
46,2025-05-21 15:25:13.093260,True,10
47,2025-05-21 15:25:28.423484,False,20
48,2025-05-21 15:25:38.822755,True,10
49,2025-05-21 15:25:52.319268,True,10
50,2025-05-21 15:26:02.585554,False,20
51,2025-05-21 15:26:17.394026,False,6
52,2025-05-21 15:26:28.223493,False,14
53,2025-05-21 15:26:41.572747,True,10
54,2025-05-21 15:26:51.144409,True,10
55,2025-05-21 15:27:13.151314,False,6
56,2025-05-21 15:27:22.670913,False,6
57,2025-05-21 15:27:32.603343,True,10
58,2025-05-21 15:27:47.931464,False,10
59,2025-05-21 15:28:01.547189,True,10
60,2025-05-21 15:28:22.103910,True,10
61,2025-05-21 15:28:38.766078,True,10
62,2025-05-21 15:28:51.014516,True,10
63,2025-05-21 15:29:06.284097,True,10
64,2025-05-21 15:29:19.880491,True,10
65,2025-05-21 15:29:32.616568,True,10
66,2025-05-21 15:29:45.397546,True,10
67,2025-05-21 15:30:01.730227,False,10
68,2025-05-21 15:30:15.280839,True,10
69,2025-05-21 15:30:26.125472,False,10
70,2025-05-21 15:30:38.242110,True,10
71,2025-05-21 15:30:57.749013,True,10
72,2025-05-21 15:31:10.865808,False,14
73,2025-05-21 15:31:20.733412,True,10
74,2025-05-21 15:31:34.383888,True,10
75,2025-05-21 15:31:47.057040,True,10
76,2025-05-21 15:32:02.817172,True,10
77,2025-05-21 15:32:15.991826,False,6
78,2025-05-21 15:32:25.159028,False,20
79,2025-05-21 15:32:33.841728,True,10
80,2025-05-21 15:32:56.097025,True,10
81,2025-05-21 15:33:09.042507,True,10
82,2025-05-21 15:33:22.751644,True,10
83,2025-05-21 15:33:33.510304,True,10
84,2025-05-21 15:33:53.927199,True,10
85,2025-05-21 15:34:10.824835,False,20
86,2025-05-21 15:34:21.912125,False,10
87,2025-05-21 15:34:37.975316,True,10
88,2025-05-21 15:34:52.918957,False,2
89,2025-05-21 15:35:01.228364,True,10
90,2025-05-21 15:35:15.092914,False,10
91,2025-05-21 15:35:26.507572,False,20
92,2025-05-21 15:35:43.055204,False,14
93,2025-05-21 15:35:51.367735,True,10
94,2025-05-21 15:36:09.252387,True,10
95,2025-05-21 15:36:24.302565,True,10
96,2025-05-21 15:36:40.367358,True,10
97,2025-05-21 15:36:57.422802,True,10
98,2025-05-21 15:37:13.355266,True,10
99,2025-05-21 15:37:21.707068,False,14
100,2025-05-21 15:37:34.603539,True,10
101,2025-05-21 15:37:48.421347,True,10
102,2025-05-21 15:38:01.419864,True,10
103,2025-05-21 15:38:16.675288,False,6
104,2025-05-21 15:38:32.587024,True,10
105,2025-05-21 15:38:47.478458,False,2
106,2025-05-21 15:38:55.967853,False,20
107,2025-05-21 15:39:12.679593,False,2
108,2025-05-21 15:39:20.989099,False,2
109,2025-05-21 15:39:36.191148,True,10
110,2025-05-21 15:39:50.367084,True,10
