Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-22 11:10:08.333897,True,10
2,2025-05-22 11:10:29.145087,True,10
3,2025-05-22 11:11:03.575897,True,10
4,2025-05-22 11:11:42.700169,True,10
5,2025-05-22 11:11:58.707371,True,10
6,2025-05-22 11:12:19.174388,True,10
7,2025-05-22 11:12:44.859589,True,10
8,2025-05-22 11:13:09.187937,False,2
9,2025-05-22 11:13:28.263602,True,10
10,2025-05-22 11:13:49.166160,True,10
11,2025-05-22 11:14:03.110958,False,10
12,2025-05-22 11:14:14.036012,True,10
13,2025-05-22 11:14:29.963753,False,6
14,2025-05-22 11:14:45.132290,False,20
15,2025-05-22 11:14:59.361042,True,10
16,2025-05-22 11:15:13.871778,False,14
17,2025-05-22 11:15:25.811433,False,6
18,2025-05-22 11:15:42.034786,True,10
19,2025-05-22 11:16:15.599397,False,2
20,2025-05-22 11:16:28.807355,True,10
21,2025-05-22 11:16:41.017186,False,2
22,2025-05-22 11:16:54.049793,False,6
23,2025-05-22 11:17:08.885151,True,10
24,2025-05-22 11:17:26.864103,True,10
25,2025-05-22 11:17:43.400378,False,2
26,2025-05-22 11:17:51.711735,True,10
27,2025-05-22 11:18:02.875474,True,10
28,2025-05-22 11:18:16.557418,True,10
29,2025-05-22 11:18:31.888799,False,14
30,2025-05-22 11:18:50.202464,True,10
31,2025-05-22 11:19:10.239485,True,10
32,2025-05-22 11:19:21.829760,False,14
33,2025-05-22 11:19:37.016422,True,10
34,2025-05-22 11:20:06.990136,False,6
35,2025-05-22 11:20:25.714411,False,10
36,2025-05-22 11:20:45.265165,False,6
37,2025-05-22 11:21:15.493596,True,10
38,2025-05-22 11:21:34.662782,True,10
39,2025-05-22 11:21:47.626802,True,10
40,2025-05-22 11:22:02.017801,False,14
41,2025-05-22 11:22:10.338109,False,20
42,2025-05-22 11:22:23.442440,True,10
43,2025-05-22 11:22:38.432985,True,10
44,2025-05-22 11:22:50.463646,False,10
45,2025-05-22 11:23:07.537797,False,10
46,2025-05-22 11:23:18.932398,True,10
47,2025-05-22 11:23:27.603910,True,10
48,2025-05-22 11:23:35.913374,False,2
49,2025-05-22 11:23:53.174695,False,6
50,2025-05-22 11:24:04.749333,True,10
51,2025-05-22 11:24:14.394005,True,10
52,2025-05-22 11:24:27.106724,True,10
53,2025-05-22 11:24:40.148857,True,10
54,2025-05-22 11:24:49.663178,False,14
55,2025-05-22 11:25:07.581534,False,6
56,2025-05-22 11:25:20.108056,True,10
57,2025-05-22 11:25:30.701970,True,10
58,2025-05-22 11:25:45.995588,True,10
59,2025-05-22 11:26:01.582496,True,10
60,2025-05-22 11:26:13.734834,True,10
61,2025-05-22 11:26:22.049856,True,10
62,2025-05-22 11:26:40.023028,True,10
63,2025-05-22 11:26:49.306616,True,10
64,2025-05-22 11:27:00.920452,True,10
65,2025-05-22 11:27:13.212002,True,10
66,2025-05-22 11:27:28.502042,True,10
67,2025-05-22 11:27:40.321654,False,10
68,2025-05-22 11:28:01.567858,False,20
69,2025-05-22 11:29:03.218019,True,10
70,2025-05-22 11:29:24.294403,True,10
71,2025-05-22 11:29:40.354103,True,10
72,2025-05-22 11:29:48.665298,False,20
73,2025-05-22 11:30:01.714148,True,10
74,2025-05-22 11:31:54.402794,True,10
75,2025-05-22 11:33:14.990874,True,10
76,2025-05-22 11:33:31.057372,False,2
77,2025-05-22 11:33:44.501950,True,10
78,2025-05-22 11:33:52.817287,True,10
79,2025-05-22 11:34:08.280830,False,10
80,2025-05-22 11:34:17.033657,True,10
81,2025-05-22 11:34:30.852651,True,10
82,2025-05-22 11:34:40.549009,False,2
83,2025-05-22 11:34:50.962577,False,14
84,2025-05-22 11:34:59.583968,False,20
85,2025-05-22 11:35:12.253421,False,10
86,2025-05-22 11:35:27.076330,False,10
87,2025-05-22 11:35:46.291176,False,20
88,2025-05-22 11:36:19.227761,False,14
89,2025-05-22 11:36:48.192510,False,6
90,2025-05-22 11:37:09.526821,True,10
91,2025-05-22 11:37:25.100441,True,10
92,2025-05-22 11:38:12.260430,True,10
93,2025-05-22 11:38:58.020784,True,10
94,2025-05-22 11:39:15.007670,True,10
95,2025-05-22 11:39:29.482377,True,10
96,2025-05-22 11:39:37.800402,True,10
97,2025-05-22 11:40:09.779307,True,10
98,2025-05-22 11:41:14.480230,False,20
99,2025-05-22 11:42:43.246202,False,14
100,2025-05-22 11:43:53.637372,True,10
101,2025-05-22 11:44:04.596513,True,10
102,2025-05-22 11:44:36.118466,False,2
103,2025-05-22 11:46:20.938975,True,10
104,2025-05-22 11:47:01.850171,True,10
105,2025-05-22 11:47:28.011072,True,10
106,2025-05-22 11:47:43.014401,False,20
107,2025-05-22 11:48:46.579769,True,10
108,2025-05-22 11:49:00.801809,True,10
109,2025-05-22 11:49:38.164127,True,10
110,2025-05-22 11:50:02.756379,True,10
