Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-19 14:32:17.560426,True,10
2,2025-05-19 14:32:28.623451,True,10
3,2025-05-19 14:32:41.190102,True,10
4,2025-05-19 14:32:51.258541,True,10
