Trial #,CS Timestamp,Airpuff
1,2025-05-18 17:34:01.968497,True
2,2025-05-18 17:34:13.306055,True
3,2025-05-18 17:34:23.514979,True
4,2025-05-18 17:34:37.954001,True
5,2025-05-18 17:34:58.300413,True
6,2025-05-18 17:35:19.606589,True
7,2025-05-18 17:35:42.309996,True
8,2025-05-18 17:35:55.188443,True
9,2025-05-18 17:36:35.467024,True
10,2025-05-18 17:36:46.528932,True
11,2025-05-18 17:37:10.028543,True
12,2025-05-18 17:37:42.269670,True
13,2025-05-18 17:38:05.150076,True
14,2025-05-18 17:38:44.746622,True
15,2025-05-18 17:38:57.342033,True
16,2025-05-18 17:39:18.167453,True
17,2025-05-18 17:39:31.683137,True
18,2025-05-18 17:39:59.170886,False
19,2025-05-18 17:40:10.945713,True
20,2025-05-18 17:40:24.036602,True
21,2025-05-18 17:40:36.735757,True
22,2025-05-18 17:40:48.025360,True
23,2025-05-18 17:41:05.334609,True
24,2025-05-18 17:41:22.350802,True
25,2025-05-18 17:41:40.509590,False
26,2025-05-18 17:41:48.821191,True
27,2025-05-18 17:42:06.083798,True
28,2025-05-18 17:42:19.949786,True
29,2025-05-18 17:42:28.265461,True
30,2025-05-18 17:42:36.574134,True
31,2025-05-18 17:42:49.500135,True
32,2025-05-18 17:43:00.175245,True
33,2025-05-18 17:43:11.825042,False
34,2025-05-18 17:43:23.612764,True
35,2025-05-18 17:43:34.670161,True
36,2025-05-18 17:43:51.887570,True
37,2025-05-18 17:44:04.498715,True
38,2025-05-18 17:44:23.319853,True
39,2025-05-18 17:44:37.560134,True
40,2025-05-18 17:44:51.691904,True
41,2025-05-18 17:45:01.650472,True
42,2025-05-18 17:45:13.041959,True
43,2025-05-18 17:45:25.318354,True
44,2025-05-18 17:45:40.844188,True
45,2025-05-18 17:45:53.768041,True
46,2025-05-18 17:46:10.176726,True
47,2025-05-18 17:46:18.492185,True
48,2025-05-18 17:46:33.649628,True
49,2025-05-18 17:46:47.170727,False
50,2025-05-18 17:47:00.942396,True
51,2025-05-18 17:47:20.018787,True
52,2025-05-18 17:47:35.938088,True
53,2025-05-18 17:47:51.849267,False
54,2025-05-18 17:48:10.677120,True
55,2025-05-18 17:48:23.924155,True
56,2025-05-18 17:48:37.544341,True
57,2025-05-18 17:48:52.416090,True
58,2025-05-18 17:49:06.379858,True
59,2025-05-18 17:49:17.215743,True
60,2025-05-18 17:49:28.644011,True
61,2025-05-18 17:49:43.532716,True
62,2025-05-18 17:49:56.888453,True
63,2025-05-18 17:50:14.086433,True
64,2025-05-18 17:50:30.281630,True
65,2025-05-18 17:50:43.647431,True
66,2025-05-18 17:50:56.135764,True
67,2025-05-18 17:51:04.445244,True
68,2025-05-18 17:51:19.126270,True
69,2025-05-18 17:51:30.897499,True
70,2025-05-18 17:51:46.677599,True
71,2025-05-18 17:51:59.861578,False
72,2025-05-18 17:52:16.939885,True
73,2025-05-18 17:52:29.747541,False
74,2025-05-18 17:52:38.209398,True
75,2025-05-18 17:52:54.698827,True
76,2025-05-18 17:53:07.737083,True
77,2025-05-18 17:53:18.783776,True
78,2025-05-18 17:53:29.694849,True
79,2025-05-18 17:53:40.055655,True
80,2025-05-18 17:53:54.683607,True
81,2025-05-18 17:54:09.316630,True
82,2025-05-18 17:54:19.652081,True
83,2025-05-18 17:54:34.031268,True
84,2025-05-18 17:54:46.506324,True
85,2025-05-18 17:54:55.881847,True
86,2025-05-18 17:55:09.550283,False
87,2025-05-18 17:55:19.091401,True
88,2025-05-18 17:55:27.407462,True
89,2025-05-18 17:55:39.743235,True
90,2025-05-18 17:55:52.069576,True
91,2025-05-18 17:56:01.372903,True
92,2025-05-18 17:56:16.412391,False
93,2025-05-18 17:56:33.761223,True
94,2025-05-18 17:56:44.405342,True
95,2025-05-18 17:57:03.806881,True
96,2025-05-18 17:57:15.395613,True
97,2025-05-18 17:57:26.755475,True
98,2025-05-18 17:57:44.537627,True
99,2025-05-18 17:57:52.852518,True
100,2025-05-18 17:58:02.867221,True
101,2025-05-18 17:58:16.901026,True
102,2025-05-18 17:58:28.950826,True
103,2025-05-18 17:58:41.385195,True
104,2025-05-18 17:58:54.457204,False
105,2025-05-18 17:59:05.850913,True
106,2025-05-18 17:59:22.022335,True
107,2025-05-18 17:59:33.861786,True
108,2025-05-18 17:59:48.192300,True
109,2025-05-18 18:00:00.793442,True
110,2025-05-18 18:00:12.353920,True
