Trial #,CS Timestamp,Airpuff
1,2025-05-10 15:40:49.150570,True
2,2025-05-10 15:46:35.464519,True
3,2025-05-10 15:48:21.647249,True
4,2025-05-10 15:48:36.353034,True
5,2025-05-10 15:48:58.830156,True
6,2025-05-10 15:49:35.895227,True
7,2025-05-10 15:50:12.771792,True
8,2025-05-10 15:50:43.578379,True
9,2025-05-10 15:51:34.412619,True
10,2025-05-10 15:51:59.221053,True
11,2025-05-10 15:52:16.406979,True
12,2025-05-10 15:52:44.904520,True
13,2025-05-10 15:53:05.512578,True
14,2025-05-10 15:53:21.924621,True
15,2025-05-10 15:53:53.088634,True
16,2025-05-10 15:54:07.293294,True
17,2025-05-10 15:54:22.629377,True
18,2025-05-10 15:54:38.765992,True
19,2025-05-10 15:55:19.846789,True
20,2025-05-10 15:55:59.218512,True
21,2025-05-10 15:56:08.208466,True
22,2025-05-10 15:56:19.788542,True
23,2025-05-10 15:56:41.001334,True
24,2025-05-10 15:56:56.130785,True
25,2025-05-10 15:57:14.126975,True
26,2025-05-10 15:57:30.443626,True
27,2025-05-10 15:57:47.062989,True
28,2025-05-10 15:58:13.574851,True
29,2025-05-10 15:58:30.464770,True
30,2025-05-10 15:58:55.708692,False
31,2025-05-10 15:59:12.633975,True
32,2025-05-10 15:59:31.456596,True
33,2025-05-10 15:59:50.193264,True
34,2025-05-10 16:00:28.188828,True
35,2025-05-10 16:01:13.159631,True
36,2025-05-10 16:01:28.461909,True
37,2025-05-10 16:01:42.484136,True
38,2025-05-10 16:02:09.081067,True
39,2025-05-10 16:02:39.568177,False
40,2025-05-10 16:02:53.654241,False
41,2025-05-10 16:03:04.907399,True
42,2025-05-10 16:03:18.780647,True
43,2025-05-10 16:03:29.881773,False
44,2025-05-10 16:03:45.743376,True
45,2025-05-10 16:03:59.394941,True
46,2025-05-10 16:04:26.317468,True
47,2025-05-10 16:05:02.753518,True
48,2025-05-10 16:05:31.149126,True
49,2025-05-10 16:05:42.473939,True
50,2025-05-10 16:06:02.863615,True
51,2025-05-10 16:06:25.888304,True
52,2025-05-10 16:06:47.059388,True
53,2025-05-10 16:07:16.102739,True
54,2025-05-10 16:07:27.562880,False
55,2025-05-10 16:07:40.480641,True
56,2025-05-10 16:08:42.422581,False
57,2025-05-10 16:08:51.734584,True
58,2025-05-10 16:09:39.996223,True
59,2025-05-10 16:09:58.285280,True
60,2025-05-10 16:10:18.797609,True
61,2025-05-10 16:10:41.422391,False
62,2025-05-10 16:11:09.986743,True
63,2025-05-10 16:12:36.431229,True
64,2025-05-10 16:12:47.942190,True
65,2025-05-10 16:13:05.395826,True
66,2025-05-10 16:13:17.189318,True
67,2025-05-10 16:13:34.835046,False
68,2025-05-10 16:13:48.225845,True
69,2025-05-10 16:14:05.426875,True
70,2025-05-10 16:14:29.178533,True
71,2025-05-10 16:14:44.313526,True
72,2025-05-10 16:15:33.794475,True
73,2025-05-10 16:15:57.634065,True
74,2025-05-10 16:16:03.542594,False
75,2025-05-10 16:16:15.172753,True
76,2025-05-10 16:16:32.723480,True
77,2025-05-10 16:16:48.859629,True
78,2025-05-10 16:17:04.137918,False
79,2025-05-10 16:17:13.735037,True
80,2025-05-10 16:17:28.767695,True
81,2025-05-10 16:17:46.073386,True
82,2025-05-10 16:18:01.668408,True
83,2025-05-10 16:18:19.865142,True
84,2025-05-10 16:18:29.140633,True
85,2025-05-10 16:18:42.538173,True
86,2025-05-10 16:19:00.117950,True
87,2025-05-10 16:19:18.007234,True
88,2025-05-10 16:19:28.549782,True
89,2025-05-10 16:19:52.356835,True
90,2025-05-10 16:20:18.890260,True
91,2025-05-10 16:20:30.588469,True
92,2025-05-10 16:20:48.000029,True
93,2025-05-10 16:22:03.375354,True
94,2025-05-10 16:22:23.065962,True
95,2025-05-10 16:22:45.640608,True
96,2025-05-10 16:23:08.940932,True
97,2025-05-10 16:23:23.877798,True
98,2025-05-10 16:23:46.753207,True
99,2025-05-10 16:23:59.192762,True
100,2025-05-10 16:24:37.592908,True
101,2025-05-10 16:25:02.924081,True
102,2025-05-10 16:25:59.973946,True
103,2025-05-10 16:26:25.351338,True
104,2025-05-10 16:26:32.977468,True
105,2025-05-10 16:26:54.178076,True
106,2025-05-10 16:27:05.088957,True
107,2025-05-10 16:27:28.433860,True
108,2025-05-10 16:27:45.171151,True
109,2025-05-10 16:28:02.119924,True
110,2025-05-10 16:28:14.891431,True
