Trial #,CS Timestamp,Airpuff
1,2025-05-11 18:02:00.092020,True
2,2025-05-11 18:02:50.626682,True
3,2025-05-11 18:04:36.106156,True
4,2025-05-11 18:05:55.731023,True
5,2025-05-11 18:06:59.822101,True
6,2025-05-11 18:07:16.446468,True
7,2025-05-11 18:07:36.842722,True
8,2025-05-11 18:08:01.812654,True
9,2025-05-11 18:08:57.173612,True
10,2025-05-11 18:09:50.703927,True
11,2025-05-11 18:10:29.597332,False
12,2025-05-11 18:11:07.223740,True
13,2025-05-11 18:11:20.309719,True
14,2025-05-11 18:11:38.726614,True
15,2025-05-11 18:12:01.556066,True
16,2025-05-11 18:12:48.497606,True
17,2025-05-11 18:13:10.546989,True
18,2025-05-11 18:13:16.496563,True
19,2025-05-11 18:13:42.791289,True
20,2025-05-11 18:14:09.228197,True
21,2025-05-11 18:14:27.548492,True
22,2025-05-11 18:14:55.504380,True
23,2025-05-11 18:15:11.165394,True
24,2025-05-11 18:15:26.916887,True
25,2025-05-11 18:15:38.076340,False
26,2025-05-11 18:15:52.534245,True
27,2025-05-11 18:16:06.770821,True
28,2025-05-11 18:16:16.482499,True
29,2025-05-11 18:16:28.671082,False
30,2025-05-11 18:16:47.935788,True
31,2025-05-11 18:16:54.059514,True
32,2025-05-11 18:17:10.105844,True
33,2025-05-11 18:17:24.337309,True
34,2025-05-11 18:17:39.813379,True
35,2025-05-11 18:17:54.653858,True
36,2025-05-11 18:18:09.233818,True
37,2025-05-11 18:18:18.409838,True
38,2025-05-11 18:18:32.648919,False
39,2025-05-11 18:18:41.476906,True
40,2025-05-11 18:18:56.456829,True
41,2025-05-11 18:19:09.961558,True
42,2025-05-11 18:19:23.882354,True
43,2025-05-11 18:19:40.140145,False
44,2025-05-11 18:19:53.651758,True
45,2025-05-11 18:20:04.618424,True
46,2025-05-11 18:20:18.727019,True
47,2025-05-11 18:20:31.807651,True
48,2025-05-11 18:20:42.425943,True
49,2025-05-11 18:20:56.933837,True
50,2025-05-11 18:21:12.276729,True
51,2025-05-11 18:21:22.962874,True
52,2025-05-11 18:21:31.191706,False
53,2025-05-11 18:21:40.227715,True
54,2025-05-11 18:21:50.623394,True
55,2025-05-11 18:22:02.830697,True
56,2025-05-11 18:22:22.805713,True
57,2025-05-11 18:22:34.003551,True
58,2025-05-11 18:22:48.691511,True
59,2025-05-11 18:23:03.777561,True
60,2025-05-11 18:23:20.774978,True
61,2025-05-11 18:23:31.299289,True
62,2025-05-11 18:23:42.565751,True
63,2025-05-11 18:23:56.195934,True
64,2025-05-11 18:24:08.083451,False
65,2025-05-11 18:24:21.905836,True
66,2025-05-11 18:24:36.633708,False
67,2025-05-11 18:24:50.682534,True
68,2025-05-11 18:25:02.467986,True
69,2025-05-11 18:25:12.637459,True
70,2025-05-11 18:25:23.597028,False
71,2025-05-11 18:25:34.923200,True
72,2025-05-11 18:25:52.267103,True
73,2025-05-11 18:26:02.025398,True
74,2025-05-11 18:26:16.642377,True
75,2025-05-11 18:26:30.361768,True
76,2025-05-11 18:26:50.012010,True
77,2025-05-11 18:27:00.224370,True
78,2025-05-11 18:27:11.841117,True
79,2025-05-11 18:27:28.500734,True
80,2025-05-11 18:27:38.817218,True
81,2025-05-11 18:27:53.642151,True
82,2025-05-11 18:28:05.083872,True
83,2025-05-11 18:28:18.689377,True
84,2025-05-11 18:28:27.726832,True
85,2025-05-11 18:28:42.776608,True
86,2025-05-11 18:28:56.427944,True
87,2025-05-11 18:29:08.011177,True
88,2025-05-11 18:29:22.049390,True
89,2025-05-11 18:29:31.300464,True
90,2025-05-11 18:29:43.499436,False
91,2025-05-11 18:29:54.185381,True
92,2025-05-11 18:30:07.395244,True
93,2025-05-11 18:30:18.592354,True
94,2025-05-11 18:30:30.356934,True
95,2025-05-11 18:30:46.111171,True
96,2025-05-11 18:30:59.560891,True
97,2025-05-11 18:31:12.173914,True
98,2025-05-11 18:31:20.850727,True
99,2025-05-11 18:31:29.938115,True
100,2025-05-11 18:31:38.997893,True
101,2025-05-11 18:31:57.372727,True
102,2025-05-11 18:32:09.040704,True
103,2025-05-11 18:32:26.318654,True
104,2025-05-11 18:32:35.040432,True
105,2025-05-11 18:32:47.775107,True
106,2025-05-11 18:33:01.455639,True
107,2025-05-11 18:33:13.835493,True
108,2025-05-11 18:33:20.867812,True
109,2025-05-11 18:33:36.261308,True
110,2025-05-11 18:33:47.792506,True
