Timestamp,Trial #,FEC
2025-05-17 11:49:30.467112,1,0
2025-05-17 11:49:30.499874,1,0
2025-05-17 11:49:30.548935,1,0
2025-05-17 11:49:30.595820,1,0
2025-05-17 11:49:30.627072,1,0
2025-05-17 11:49:30.673937,1,0
2025-05-17 11:49:30.720803,1,0
2025-05-17 11:49:30.767664,1,0
2025-05-17 11:49:30.814527,1,0
2025-05-17 11:49:30.845776,1,63
2025-05-17 11:49:30.892643,1,91
2025-05-17 11:49:30.939505,1,81
2025-05-17 11:49:30.989464,1,83
2025-05-17 11:49:31.031536,1,72
2025-05-17 11:49:31.064976,1,61
2025-05-17 11:49:31.114835,1,51
2025-05-17 11:49:31.164924,1,33
2025-05-17 11:49:31.198339,1,13
2025-05-17 11:49:31.248155,1,10
2025-05-17 11:49:31.298311,1,11
2025-05-17 11:49:31.331720,1,6
2025-05-17 11:49:31.381658,1,4
2025-05-17 11:49:31.415196,1,2
2025-05-17 11:49:31.465383,1,1
2025-05-17 11:49:31.515114,1,1
2025-05-17 11:49:31.548686,1,0
2025-05-17 11:49:31.598789,1,0
2025-05-17 11:49:31.632221,1,0
2025-05-17 11:49:31.682123,1,0
2025-05-17 11:49:31.731983,1,1
2025-05-17 11:49:31.767030,1,0
2025-05-17 11:49:31.819855,1,0
2025-05-17 11:49:31.863122,1,0
2025-05-17 11:49:31.894365,1,0
2025-05-17 11:49:31.941230,1,0
2025-05-17 11:49:31.988126,1,0
2025-05-17 11:49:32.034957,1,0
2025-05-17 11:49:32.081854,1,0
2025-05-17 11:49:32.113064,1,0
2025-05-17 11:49:32.159928,1,0
2025-05-17 11:49:32.206793,1,0
2025-05-17 11:49:32.253657,1,0
2025-05-17 11:49:32.300520,1,0
2025-05-17 11:49:32.331792,1,0
2025-05-17 11:49:32.378627,1,1
2025-05-17 11:49:32.425525,1,2
2025-05-17 11:49:32.472355,1,3
2025-05-17 11:49:32.519219,1,3
2025-05-17 11:49:32.550499,1,2
2025-05-17 11:49:32.597326,1,3
2025-05-17 11:49:32.644224,1,3
2025-05-17 11:49:32.691056,1,2
2025-05-17 11:49:32.737948,1,2
2025-05-17 11:49:32.769193,1,2
2025-05-17 11:49:32.816025,1,2
2025-05-17 11:49:32.862923,1,3
2025-05-17 11:49:32.909757,1,2
2025-05-17 11:49:32.956617,1,2
2025-05-17 11:49:32.987860,1,2
2025-05-17 11:49:33.034757,1,2
2025-05-17 11:49:33.081588,1,3
2025-05-17 11:49:33.128488,1,3
2025-05-17 11:49:33.175316,1,3
2025-05-17 11:49:33.206558,1,3
2025-05-17 11:49:33.253458,1,3
2025-05-17 11:49:33.300329,1,3
2025-05-17 11:49:33.347164,1,3
2025-05-17 11:49:33.394043,1,3
2025-05-17 11:49:33.425258,1,3
2025-05-17 11:49:33.472122,1,3
2025-05-17 11:49:33.519021,1,3
2025-05-17 11:49:33.565850,1,3
2025-05-17 11:49:33.612743,1,3
2025-05-17 11:49:33.659611,1,11
2025-05-17 11:49:33.690821,1,0
2025-05-17 11:49:33.737720,1,4
2025-05-17 11:49:33.784580,1,0
2025-05-17 11:49:33.831444,1,0
2025-05-17 11:49:33.878278,1,2
2025-05-17 11:49:33.909520,1,1
2025-05-17 11:49:33.956420,1,1
2025-05-17 11:49:34.003249,1,1
2025-05-17 11:49:34.050112,1,5
2025-05-17 11:49:34.096977,1,6
2025-05-17 11:49:34.128219,1,3
2025-05-17 11:49:34.175115,1,1
2025-05-17 11:49:34.221958,1,2
2025-05-17 11:49:34.268811,1,2
2025-05-17 11:49:34.300054,1,1
2025-05-17 11:49:34.346918,1,1
2025-05-17 11:49:34.393816,1,1
2025-05-17 11:49:34.440647,1,1
2025-05-17 11:49:34.487539,1,1
2025-05-17 11:49:34.518785,1,1
2025-05-17 11:49:34.565617,1,2
2025-05-17 11:49:34.612515,1,2
2025-05-17 11:49:34.659348,1,2
2025-05-17 11:49:34.706237,1,2
2025-05-17 11:49:34.737452,1,2
2025-05-17 11:49:34.784316,1,2
2025-05-17 11:49:34.831181,1,2
2025-05-17 11:49:34.878072,1,2
2025-05-17 11:49:34.924908,1,2
2025-05-17 11:49:34.956185,1,3
2025-05-17 11:49:35.003016,1,3
2025-05-17 11:49:35.049879,1,3
2025-05-17 11:49:35.096743,1,3
2025-05-17 11:49:35.143635,1,3
2025-05-17 11:49:35.174887,1,3
2025-05-17 11:49:35.221715,1,4
