Trial #,CS Timestamp,Airpuff
1,2025-05-11 19:12:10.147740,True
2,2025-05-11 19:13:26.406155,True
3,2025-05-11 19:13:57.431515,True
4,2025-05-11 19:15:03.323872,True
5,2025-05-11 19:15:44.010535,True
6,2025-05-11 19:16:40.482927,True
7,2025-05-11 19:17:03.324499,True
8,2025-05-11 19:18:42.067690,True
9,2025-05-11 19:18:57.774651,True
10,2025-05-11 19:19:19.864168,True
11,2025-05-11 19:19:32.092476,True
12,2025-05-11 19:20:19.972235,False
13,2025-05-11 19:22:33.721174,True
14,2025-05-11 19:23:17.986677,True
15,2025-05-11 19:24:59.879495,True
16,2025-05-11 19:26:39.669859,True
17,2025-05-11 19:27:24.340964,True
18,2025-05-11 19:28:36.667210,True
19,2025-05-11 19:29:02.519450,True
20,2025-05-11 19:30:33.641786,True
21,2025-05-11 19:30:50.443067,True
22,2025-05-11 19:31:38.827531,True
23,2025-05-11 19:31:48.348873,False
24,2025-05-11 19:32:04.771986,True
25,2025-05-11 19:34:18.246997,True
26,2025-05-11 19:38:01.893680,True
27,2025-05-11 19:38:54.609370,True
28,2025-05-11 19:40:28.974744,True
29,2025-05-11 19:44:39.572999,True
30,2025-05-11 19:46:23.430000,True
31,2025-05-11 19:49:38.077742,True
32,2025-05-11 19:50:18.099236,True
33,2025-05-11 19:51:13.773886,True
34,2025-05-11 19:53:27.325641,True
35,2025-05-11 19:55:03.918409,True
36,2025-05-11 19:57:05.364312,True
37,2025-05-11 19:58:25.772555,True
38,2025-05-11 19:59:24.440338,True
39,2025-05-11 20:00:51.589327,True
40,2025-05-11 20:04:15.244386,True
41,2025-05-11 20:07:06.569238,True
42,2025-05-11 20:08:40.532729,True
43,2025-05-11 20:11:32.414265,True
44,2025-05-11 20:11:55.259829,True
