Trial #,CS Timestamp,Airpuff
1,2025-05-12 16:41:57.468938,True
2,2025-05-12 16:42:11.706582,True
3,2025-05-12 16:42:27.308014,True
4,2025-05-12 16:42:50.325925,True
5,2025-05-12 16:43:05.480269,True
6,2025-05-12 16:43:18.074837,True
7,2025-05-12 16:43:25.609371,True
8,2025-05-12 16:43:36.260679,True
9,2025-05-12 16:44:05.475454,True
10,2025-05-12 16:44:18.503271,True
11,2025-05-12 16:44:49.582486,True
12,2025-05-12 16:45:05.872189,True
13,2025-05-12 16:45:20.548719,True
14,2025-05-12 16:45:36.434081,True
15,2025-05-12 16:45:49.684994,True
16,2025-05-12 16:46:01.365349,True
17,2025-05-12 16:46:20.130168,False
18,2025-05-12 16:46:33.570354,True
19,2025-05-12 16:46:47.222492,True
20,2025-05-12 16:47:00.852379,False
21,2025-05-12 16:47:12.721865,True
22,2025-05-12 16:47:23.908963,True
23,2025-05-12 16:47:39.895912,True
24,2025-05-12 16:47:48.842393,True
25,2025-05-12 16:48:04.564490,True
26,2025-05-12 16:48:11.078504,True
27,2025-05-12 16:48:30.001837,True
28,2025-05-12 16:48:49.330700,True
29,2025-05-12 16:49:04.586938,True
30,2025-05-12 16:49:14.372145,False
31,2025-05-12 16:49:27.151264,True
32,2025-05-12 16:49:39.104579,False
33,2025-05-12 16:49:50.337686,True
34,2025-05-12 16:50:03.457400,True
35,2025-05-12 16:50:21.439361,True
36,2025-05-12 16:50:34.234646,True
37,2025-05-12 16:51:04.984327,True
38,2025-05-12 16:51:19.120880,True
39,2025-05-12 16:51:44.315509,True
40,2025-05-12 16:51:57.701034,True
41,2025-05-12 16:52:11.220893,True
42,2025-05-12 16:52:31.481367,True
43,2025-05-12 16:52:43.211450,True
44,2025-05-12 16:53:03.545849,True
45,2025-05-12 16:53:15.179874,True
46,2025-05-12 16:53:29.540088,True
47,2025-05-12 16:53:38.743011,False
48,2025-05-12 16:54:05.494913,True
49,2025-05-12 16:54:15.906872,True
50,2025-05-12 16:54:27.880646,True
51,2025-05-12 16:54:38.865456,True
52,2025-05-12 16:54:54.556693,True
53,2025-05-12 16:55:06.590955,True
54,2025-05-12 16:55:22.274893,True
55,2025-05-12 16:55:37.289379,True
56,2025-05-12 16:55:50.035672,True
57,2025-05-12 16:56:03.395491,True
58,2025-05-12 16:56:18.283521,True
59,2025-05-12 16:56:29.196521,False
60,2025-05-12 16:56:52.357715,True
61,2025-05-12 16:57:05.783544,True
62,2025-05-12 16:57:16.116533,True
63,2025-05-12 16:58:02.750623,True
64,2025-05-12 16:58:25.800963,True
65,2025-05-12 16:58:42.391275,True
66,2025-05-12 16:59:05.354016,True
67,2025-05-12 16:59:25.739399,True
68,2025-05-12 16:59:37.367712,True
69,2025-05-12 16:59:55.396730,True
70,2025-05-12 17:00:10.064298,True
71,2025-05-12 17:00:22.470277,True
72,2025-05-12 17:00:34.800329,True
73,2025-05-12 17:00:51.775830,True
74,2025-05-12 17:01:04.644435,True
75,2025-05-12 17:01:22.458195,True
76,2025-05-12 17:01:36.839933,True
77,2025-05-12 17:01:48.365129,True
78,2025-05-12 17:02:08.297873,True
79,2025-05-12 17:02:23.794579,True
80,2025-05-12 17:02:38.798277,True
81,2025-05-12 17:02:49.125350,True
82,2025-05-12 17:03:12.695482,True
83,2025-05-12 17:03:24.448982,False
84,2025-05-12 17:03:39.329612,True
85,2025-05-12 17:03:49.368290,False
86,2025-05-12 17:04:03.988516,True
87,2025-05-12 17:04:19.750798,True
88,2025-05-12 17:04:35.313516,True
89,2025-05-12 17:04:42.139147,True
90,2025-05-12 17:04:52.899797,True
91,2025-05-12 17:05:06.184423,True
92,2025-05-12 17:05:25.629591,True
93,2025-05-12 17:05:39.050901,True
94,2025-05-12 17:05:55.372575,True
95,2025-05-12 17:06:05.956706,True
96,2025-05-12 17:06:22.435040,True
97,2025-05-12 17:06:36.779819,True
98,2025-05-12 17:06:50.660654,True
99,2025-05-12 17:07:00.281565,False
100,2025-05-12 17:07:09.213417,True
101,2025-05-12 17:07:24.704744,True
102,2025-05-12 17:07:38.824028,True
103,2025-05-12 17:07:51.255136,True
104,2025-05-12 17:08:04.617609,True
105,2025-05-12 17:08:11.621026,True
106,2025-05-12 17:08:33.776911,True
107,2025-05-12 17:08:55.477252,True
108,2025-05-12 17:09:22.086876,True
109,2025-05-12 17:09:30.663496,True
110,2025-05-12 17:09:43.390005,False
