Trial #,CS Timestamp,Airpuff
1,2025-05-15 16:18:12.294643,True
2,2025-05-15 16:18:30.822035,True
3,2025-05-15 16:18:53.313736,True
4,2025-05-15 16:19:42.006306,True
5,2025-05-15 16:21:03.638263,True
6,2025-05-15 16:21:26.036714,True
7,2025-05-15 16:26:40.549661,True
8,2025-05-15 16:26:51.791273,True
9,2025-05-15 16:27:02.063422,True
10,2025-05-15 16:27:14.884138,True
11,2025-05-15 16:27:28.184968,False
12,2025-05-15 16:27:44.685197,True
13,2025-05-15 16:28:00.262875,True
14,2025-05-15 16:28:32.982948,True
15,2025-05-15 16:28:50.044264,True
16,2025-05-15 16:29:03.217705,True
17,2025-05-15 16:29:47.099418,True
18,2025-05-15 16:30:13.218247,True
19,2025-05-15 16:30:32.187040,True
20,2025-05-15 16:30:56.817495,False
21,2025-05-15 16:31:05.321146,True
22,2025-05-15 16:31:19.668341,True
23,2025-05-15 16:31:33.474786,True
24,2025-05-15 16:31:49.957017,True
25,2025-05-15 16:32:05.235985,True
26,2025-05-15 16:32:17.637048,True
27,2025-05-15 16:32:29.002206,False
28,2025-05-15 16:32:46.161762,True
29,2025-05-15 16:33:01.398905,True
30,2025-05-15 16:33:10.720993,True
31,2025-05-15 16:33:27.416870,True
32,2025-05-15 16:33:40.360508,True
33,2025-05-15 16:33:59.100304,True
34,2025-05-15 16:34:14.109157,False
35,2025-05-15 16:34:28.794688,True
36,2025-05-15 16:34:39.871784,True
37,2025-05-15 16:34:55.986592,True
38,2025-05-15 16:35:10.007032,True
39,2025-05-15 16:35:21.873071,True
40,2025-05-15 16:35:30.206613,True
41,2025-05-15 16:35:44.342994,True
42,2025-05-15 16:36:01.558279,True
43,2025-05-15 16:36:16.595247,True
44,2025-05-15 16:36:29.451394,True
45,2025-05-15 16:36:41.092695,True
46,2025-05-15 16:36:52.796300,True
47,2025-05-15 16:37:11.951251,True
48,2025-05-15 16:37:27.456032,True
49,2025-05-15 16:37:54.630967,True
50,2025-05-15 16:38:07.761037,True
51,2025-05-15 16:38:22.291813,True
52,2025-05-15 16:38:41.264347,True
53,2025-05-15 16:38:52.505944,True
54,2025-05-15 16:39:04.670352,False
55,2025-05-15 16:39:17.706207,True
56,2025-05-15 16:39:31.518962,True
57,2025-05-15 16:39:46.205067,True
