Trial #,CS Timestamp,Airpuff
1,2025-05-12 14:50:00.243082,True
2,2025-05-12 14:50:13.605281,True
3,2025-05-12 14:50:22.325965,True
4,2025-05-12 14:50:41.713958,True
5,2025-05-12 14:50:59.217143,True
6,2025-05-12 14:51:12.768439,True
7,2025-05-12 14:51:20.608559,True
8,2025-05-12 14:51:34.500026,True
9,2025-05-12 14:51:45.630295,True
10,2025-05-12 14:51:58.916308,True
11,2025-05-12 14:52:10.034688,True
12,2025-05-12 14:52:21.342133,True
13,2025-05-12 14:52:36.545152,True
14,2025-05-12 14:52:44.983485,True
15,2025-05-12 14:52:59.152941,True
16,2025-05-12 14:53:13.537426,True
17,2025-05-12 14:53:27.220285,True
18,2025-05-12 14:53:39.030417,True
19,2025-05-12 14:53:52.786340,True
20,2025-05-12 14:54:08.063455,True
21,2025-05-12 14:54:20.657357,True
22,2025-05-12 14:54:34.071136,True
23,2025-05-12 14:54:47.466304,True
24,2025-05-12 14:55:01.018178,True
25,2025-05-12 14:55:13.689358,True
26,2025-05-12 14:55:21.906830,True
27,2025-05-12 14:55:28.629901,True
28,2025-05-12 14:55:41.941247,True
29,2025-05-12 14:55:58.255742,True
30,2025-05-12 14:56:08.697421,True
31,2025-05-12 14:56:19.422806,True
32,2025-05-12 14:56:30.109452,True
33,2025-05-12 14:56:44.907207,False
34,2025-05-12 14:56:58.810487,True
35,2025-05-12 14:57:11.449516,True
36,2025-05-12 14:57:19.053911,True
37,2025-05-12 14:57:29.994601,True
38,2025-05-12 14:57:42.907673,False
39,2025-05-12 14:57:57.534205,True
40,2025-05-12 14:58:11.430971,True
41,2025-05-12 14:58:31.172293,False
42,2025-05-12 14:58:40.372655,True
43,2025-05-12 14:58:49.339220,True
44,2025-05-12 14:59:02.127258,True
45,2025-05-12 14:59:11.931912,True
46,2025-05-12 14:59:25.598234,True
47,2025-05-12 14:59:33.446166,True
48,2025-05-12 14:59:46.474322,False
49,2025-05-12 14:59:59.256521,True
50,2025-05-12 15:00:14.836764,True
51,2025-05-12 15:00:29.158923,True
52,2025-05-12 15:00:43.795017,True
53,2025-05-12 15:01:00.657783,True
54,2025-05-12 15:01:12.513310,True
55,2025-05-12 15:01:25.535403,True
56,2025-05-12 15:01:46.089529,True
57,2025-05-12 15:01:56.650453,True
58,2025-05-12 15:02:05.988029,True
59,2025-05-12 15:02:17.367248,True
60,2025-05-12 15:02:31.707847,True
61,2025-05-12 15:02:44.774346,True
62,2025-05-12 15:02:59.604321,True
63,2025-05-12 15:03:07.087373,False
64,2025-05-12 15:03:19.224185,True
65,2025-05-12 15:03:31.849374,True
66,2025-05-12 15:03:45.904762,True
67,2025-05-12 15:03:55.826802,True
68,2025-05-12 15:04:04.346210,True
69,2025-05-12 15:04:11.367580,True
70,2025-05-12 15:04:25.323875,False
71,2025-05-12 15:04:42.337304,True
72,2025-05-12 15:04:59.131740,True
73,2025-05-12 15:05:10.723494,True
74,2025-05-12 15:05:24.775707,True
75,2025-05-12 15:05:33.068977,True
76,2025-05-12 15:05:43.711636,True
77,2025-05-12 15:05:53.884873,True
78,2025-05-12 15:06:05.664911,True
79,2025-05-12 15:06:16.952729,True
80,2025-05-12 15:06:27.918924,True
81,2025-05-12 15:06:37.876412,False
82,2025-05-12 15:06:46.351519,True
83,2025-05-12 15:06:55.216348,False
84,2025-05-12 15:07:09.752739,False
85,2025-05-12 15:07:22.680581,True
86,2025-05-12 15:07:29.043589,True
87,2025-05-12 15:07:41.069657,True
88,2025-05-12 15:07:52.460235,True
89,2025-05-12 15:08:01.362894,True
90,2025-05-12 15:08:14.321847,True
91,2025-05-12 15:08:28.394373,True
92,2025-05-12 15:08:38.861522,True
93,2025-05-12 15:08:51.884386,True
94,2025-05-12 15:09:02.243478,True
95,2025-05-12 15:09:18.895799,True
96,2025-05-12 15:09:33.037389,False
97,2025-05-12 15:09:45.246036,True
98,2025-05-12 15:09:56.258136,True
99,2025-05-12 15:10:07.219020,True
100,2025-05-12 15:10:21.747098,True
101,2025-05-12 15:10:33.556747,True
102,2025-05-12 15:10:39.430940,True
103,2025-05-12 15:10:51.552192,True
104,2025-05-12 15:11:00.144883,True
105,2025-05-12 15:11:13.016544,True
106,2025-05-12 15:11:30.212095,True
107,2025-05-12 15:11:39.071513,True
108,2025-05-12 15:11:52.438127,True
109,2025-05-12 15:12:09.616525,True
110,2025-05-12 15:12:20.859581,True
