Trial #,CS Timestamp,Airpuff
1,2025-05-16 15:47:08.585024,True
2,2025-05-16 15:47:17.986949,True
3,2025-05-16 15:47:28.354746,True
4,2025-05-16 15:47:40.815735,True
5,2025-05-16 15:47:56.718563,True
6,2025-05-16 15:48:07.691027,True
7,2025-05-16 15:48:22.238963,True
8,2025-05-16 15:48:35.857560,True
9,2025-05-16 15:48:54.719451,True
10,2025-05-16 15:49:03.036957,True
11,2025-05-16 15:49:15.723293,True
12,2025-05-16 15:49:24.029343,True
13,2025-05-16 15:49:41.166252,True
14,2025-05-16 15:49:59.183107,True
15,2025-05-16 15:50:17.560604,False
16,2025-05-16 15:50:36.467478,True
17,2025-05-16 15:50:49.443236,True
18,2025-05-16 15:51:05.407200,True
19,2025-05-16 15:51:17.977449,True
20,2025-05-16 15:51:36.490433,True
21,2025-05-16 15:51:44.799334,True
22,2025-05-16 15:51:56.677783,True
23,2025-05-16 15:52:12.273381,True
24,2025-05-16 15:52:21.442002,True
25,2025-05-16 15:52:36.619265,True
26,2025-05-16 15:52:48.624458,False
27,2025-05-16 15:52:56.932695,True
28,2025-05-16 15:53:11.928396,True
29,2025-05-16 15:53:28.505867,True
30,2025-05-16 15:53:43.221425,True
31,2025-05-16 15:53:54.455344,True
32,2025-05-16 15:54:09.511019,True
33,2025-05-16 15:54:21.989250,True
34,2025-05-16 15:54:37.968792,True
35,2025-05-16 15:54:53.386460,False
36,2025-05-16 15:55:06.268774,True
37,2025-05-16 15:55:23.365922,True
38,2025-05-16 15:55:35.018169,True
39,2025-05-16 15:55:49.353666,True
40,2025-05-16 15:56:04.679206,True
41,2025-05-16 15:56:18.114300,True
42,2025-05-16 15:56:26.833779,True
43,2025-05-16 15:56:35.461339,True
44,2025-05-16 15:56:48.627294,True
45,2025-05-16 15:56:59.350324,True
46,2025-05-16 15:57:16.543112,True
47,2025-05-16 15:57:29.081563,True
48,2025-05-16 15:57:47.191196,False
49,2025-05-16 15:57:59.271823,True
50,2025-05-16 15:58:11.532974,True
51,2025-05-16 15:58:21.167305,True
52,2025-05-16 15:58:39.521641,True
53,2025-05-16 15:58:51.194205,True
54,2025-05-16 15:59:00.326405,False
55,2025-05-16 15:59:13.921006,True
56,2025-05-16 15:59:25.283639,True
57,2025-05-16 15:59:36.662390,True
58,2025-05-16 15:59:55.585640,True
59,2025-05-16 16:00:09.018577,True
60,2025-05-16 16:00:23.846707,True
61,2025-05-16 16:00:32.157208,True
62,2025-05-16 16:00:45.448463,True
63,2025-05-16 16:00:53.765256,True
64,2025-05-16 16:01:02.651590,True
65,2025-05-16 16:01:16.106084,False
66,2025-05-16 16:01:28.527943,True
67,2025-05-16 16:01:38.852755,True
68,2025-05-16 16:01:50.531997,True
69,2025-05-16 16:02:05.479314,True
70,2025-05-16 16:02:20.461940,True
71,2025-05-16 16:02:33.557545,True
72,2025-05-16 16:02:45.222079,True
73,2025-05-16 16:02:59.325755,True
74,2025-05-16 16:03:12.737645,True
75,2025-05-16 16:03:23.768630,False
76,2025-05-16 16:03:37.706078,True
77,2025-05-16 16:03:48.778503,True
78,2025-05-16 16:04:01.630454,True
79,2025-05-16 16:04:13.606768,True
80,2025-05-16 16:04:25.819683,True
81,2025-05-16 16:04:45.495253,True
82,2025-05-16 16:05:04.926359,True
83,2025-05-16 16:05:16.390577,True
84,2025-05-16 16:05:30.661536,True
85,2025-05-16 16:05:44.741952,True
86,2025-05-16 16:05:53.612356,True
87,2025-05-16 16:06:02.481367,True
88,2025-05-16 16:06:14.001453,True
89,2025-05-16 16:06:23.569829,True
90,2025-05-16 16:06:32.015323,False
91,2025-05-16 16:06:45.734234,True
92,2025-05-16 16:07:01.455026,True
93,2025-05-16 16:07:13.521362,True
94,2025-05-16 16:07:29.326382,True
95,2025-05-16 16:07:43.228568,True
96,2025-05-16 16:08:02.293256,True
97,2025-05-16 16:08:14.468138,True
98,2025-05-16 16:08:30.344592,False
99,2025-05-16 16:08:42.401863,True
100,2025-05-16 16:09:00.970413,True
101,2025-05-16 16:09:13.037625,True
102,2025-05-16 16:09:33.543266,True
103,2025-05-16 16:09:46.186252,True
104,2025-05-16 16:09:59.388626,True
105,2025-05-16 16:10:13.814569,True
106,2025-05-16 16:10:25.342838,True
107,2025-05-16 16:10:35.324794,True
108,2025-05-16 16:10:46.274513,True
109,2025-05-16 16:11:02.382869,True
110,2025-05-16 16:11:14.529723,True
