Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-25 16:47:38.349858,False,14
2,2025-05-25 16:47:47.320555,True,10
3,2025-05-25 16:47:58.832586,True,10
4,2025-05-25 16:48:11.058102,True,10
5,2025-05-25 16:48:26.450970,True,10
6,2025-05-25 16:48:41.525541,True,10
7,2025-05-25 16:48:55.221236,True,10
8,2025-05-25 16:49:08.280339,True,10
9,2025-05-25 16:49:16.595109,True,10
10,2025-05-25 16:49:27.449791,True,10
11,2025-05-25 16:49:43.127381,False,2
12,2025-05-25 16:49:55.620004,True,10
13,2025-05-25 16:50:05.743990,False,10
14,2025-05-25 16:50:18.004479,False,20
15,2025-05-25 16:50:35.938789,True,10
16,2025-05-25 16:50:51.308521,False,14
17,2025-05-25 16:50:59.627277,False,2
18,2025-05-25 16:51:08.844748,True,10
19,2025-05-25 16:51:20.322223,True,10
20,2025-05-25 16:51:30.808615,False,14
21,2025-05-25 16:51:42.504220,True,10
22,2025-05-25 16:51:57.840379,False,6
23,2025-05-25 16:52:11.704821,True,10
24,2025-05-25 16:52:26.661648,True,10
25,2025-05-25 16:52:36.146061,True,10
26,2025-05-25 16:52:49.169894,True,10
27,2025-05-25 16:53:00.298187,True,10
28,2025-05-25 16:53:17.263461,False,6
29,2025-05-25 16:53:30.439268,True,10
30,2025-05-25 16:53:42.535931,True,10
31,2025-05-25 16:53:57.556286,False,10
32,2025-05-25 16:54:05.873129,True,10
33,2025-05-25 16:54:14.186137,False,6
34,2025-05-25 16:54:32.968604,True,10
35,2025-05-25 16:54:46.759581,True,10
36,2025-05-25 16:54:57.873967,False,14
37,2025-05-25 16:55:07.585988,True,10
38,2025-05-25 16:55:20.820099,False,20
39,2025-05-25 16:55:33.832254,True,10
40,2025-05-25 16:55:45.491703,True,10
41,2025-05-25 16:55:56.168876,False,2
42,2025-05-25 16:56:11.131919,True,10
43,2025-05-25 16:56:27.703064,True,10
44,2025-05-25 16:56:41.014473,True,10
45,2025-05-25 16:56:56.344851,True,10
46,2025-05-25 16:57:09.130513,True,10
47,2025-05-25 16:57:21.713696,False,10
48,2025-05-25 16:57:36.952995,False,2
49,2025-05-25 16:57:48.936963,True,10
50,2025-05-25 16:58:02.125773,True,10
51,2025-05-25 16:58:17.190601,True,10
52,2025-05-25 16:58:31.422829,True,10
53,2025-05-25 16:58:45.926901,False,20
54,2025-05-25 16:58:54.528987,False,10
55,2025-05-25 16:59:09.215521,True,10
56,2025-05-25 16:59:19.826003,False,6
57,2025-05-25 16:59:32.056332,False,10
58,2025-05-25 16:59:44.372344,False,10
59,2025-05-25 16:59:59.316686,True,10
60,2025-05-25 17:00:12.288449,False,10
61,2025-05-25 17:00:21.492839,True,10
62,2025-05-25 17:00:35.988700,True,10
63,2025-05-25 17:00:44.301496,True,10
64,2025-05-25 17:00:57.623606,False,20
65,2025-05-25 17:01:09.579590,True,10
66,2025-05-25 17:01:27.228229,True,10
67,2025-05-25 17:01:40.884968,False,20
68,2025-05-25 17:01:56.476751,False,14
69,2025-05-25 17:02:11.081276,False,6
70,2025-05-25 17:02:25.727311,False,14
71,2025-05-25 17:02:39.670181,True,10
72,2025-05-25 17:02:53.480079,True,10
73,2025-05-25 17:03:04.945761,True,10
74,2025-05-25 17:03:14.642190,True,10
75,2025-05-25 17:03:36.280276,False,2
76,2025-05-25 17:03:49.933148,True,10
77,2025-05-25 17:03:58.925512,True,10
78,2025-05-25 17:04:12.852303,True,10
79,2025-05-25 17:04:27.842409,True,10
80,2025-05-25 17:04:38.821151,True,10
81,2025-05-25 17:04:48.118238,False,6
82,2025-05-25 17:05:00.331102,False,10
83,2025-05-25 17:05:08.942566,False,6
84,2025-05-25 17:05:22.769777,True,10
85,2025-05-25 17:05:32.256445,True,10
86,2025-05-25 17:05:45.856730,False,6
87,2025-05-25 17:05:54.170624,False,2
88,2025-05-25 17:06:04.283229,True,10
89,2025-05-25 17:06:18.640028,False,2
90,2025-05-25 17:06:29.713358,True,10
91,2025-05-25 17:06:40.092491,False,20
92,2025-05-25 17:06:53.666852,True,10
93,2025-05-25 17:07:08.963934,True,10
94,2025-05-25 17:07:22.339326,True,10
95,2025-05-25 17:07:30.928817,True,10
96,2025-05-25 17:07:44.939251,True,10
97,2025-05-25 17:08:02.235658,True,10
98,2025-05-25 17:08:18.562818,False,14
99,2025-05-25 17:08:32.224040,True,10
100,2025-05-25 17:08:45.937620,False,20
101,2025-05-25 17:08:59.182375,False,2
102,2025-05-25 17:09:13.395110,True,10
103,2025-05-25 17:09:25.366174,True,10
104,2025-05-25 17:09:37.090565,True,10
105,2025-05-25 17:09:52.223348,True,10
106,2025-05-25 17:10:00.789710,False,14
107,2025-05-25 17:10:12.610856,False,20
108,2025-05-25 17:10:24.954496,True,10
109,2025-05-25 17:10:35.633476,True,10
110,2025-05-25 17:10:43.949398,True,10
