Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-20 16:26:14.634648,True,10
2,2025-05-20 16:26:27.444924,False,6
3,2025-05-20 16:26:38.060732,False,6
4,2025-05-20 16:26:46.377482,False,6
5,2025-05-20 16:27:01.986328,True,10
6,2025-05-20 16:27:18.376174,True,10
7,2025-05-20 16:27:27.420653,False,2
8,2025-05-20 16:27:44.741623,True,10
9,2025-05-20 16:28:02.419320,True,10
10,2025-05-20 16:28:14.398542,True,10
11,2025-05-20 16:28:23.035696,True,10
12,2025-05-20 16:28:38.173528,True,10
13,2025-05-20 16:28:52.890368,False,10
14,2025-05-20 16:29:03.241460,True,10
15,2025-05-20 16:29:18.041077,True,10
16,2025-05-20 16:29:34.095142,True,10
17,2025-05-20 16:29:48.935657,False,2
18,2025-05-20 16:30:02.913878,False,2
19,2025-05-20 16:30:15.746626,False,6
20,2025-05-20 16:30:31.980419,True,10
21,2025-05-20 16:30:45.905501,True,10
22,2025-05-20 16:30:58.027033,True,10
23,2025-05-20 16:31:14.880056,False,20
24,2025-05-20 16:31:28.014137,True,10
25,2025-05-20 16:31:40.616260,True,10
26,2025-05-20 16:31:56.312228,False,14
27,2025-05-20 16:32:06.380017,True,10
28,2025-05-20 16:32:19.936748,True,10
29,2025-05-20 16:32:33.520257,True,10
30,2025-05-20 16:32:46.051429,False,10
31,2025-05-20 16:33:00.184115,True,10
32,2025-05-20 16:33:18.451875,True,10
33,2025-05-20 16:33:35.739457,False,14
34,2025-05-20 16:33:49.451079,True,10
35,2025-05-20 16:33:57.760142,True,10
36,2025-05-20 16:34:14.071581,True,10
37,2025-05-20 16:34:25.245836,False,6
38,2025-05-20 16:34:36.797189,False,10
39,2025-05-20 16:34:51.027169,True,10
40,2025-05-20 16:35:04.947173,True,10
41,2025-05-20 16:35:25.193663,False,2
42,2025-05-20 16:35:36.517381,False,10
43,2025-05-20 16:35:50.744670,True,10
44,2025-05-20 16:36:05.252978,False,14
45,2025-05-20 16:36:21.228663,True,10
46,2025-05-20 16:36:40.158990,True,10
47,2025-05-20 16:36:52.738529,True,10
48,2025-05-20 16:37:01.566450,True,10
49,2025-05-20 16:37:15.809901,True,10
50,2025-05-20 16:37:27.599154,True,10
51,2025-05-20 16:37:36.572967,False,20
52,2025-05-20 16:37:44.891052,True,10
53,2025-05-20 16:38:01.223979,True,10
54,2025-05-20 16:38:18.537650,False,20
55,2025-05-20 16:38:30.690828,False,6
56,2025-05-20 16:38:40.564746,False,14
57,2025-05-20 16:38:52.780630,True,10
58,2025-05-20 16:39:06.861976,True,10
59,2025-05-20 16:39:17.985607,True,10
60,2025-05-20 16:39:28.941027,True,10
61,2025-05-20 16:39:47.802364,True,10
62,2025-05-20 16:40:04.392957,True,10
63,2025-05-20 16:40:12.704929,True,10
64,2025-05-20 16:40:21.018354,False,2
65,2025-05-20 16:40:37.687950,True,10
66,2025-05-20 16:40:49.975617,True,10
67,2025-05-20 16:41:06.658458,True,10
68,2025-05-20 16:41:18.557538,False,14
69,2025-05-20 16:41:31.520929,True,10
70,2025-05-20 16:41:43.684357,False,14
71,2025-05-20 16:41:58.676038,True,10
72,2025-05-20 16:42:14.348112,True,10
73,2025-05-20 16:42:27.086282,False,2
74,2025-05-20 16:42:40.755632,True,10
75,2025-05-20 16:42:55.290472,True,10
76,2025-05-20 16:43:11.234328,False,10
77,2025-05-20 16:43:20.742768,True,10
78,2025-05-20 16:43:32.447960,True,10
79,2025-05-20 16:43:47.085227,True,10
80,2025-05-20 16:44:05.200259,True,10
81,2025-05-20 16:44:16.278144,True,10
82,2025-05-20 16:44:25.523873,True,10
83,2025-05-20 16:44:38.301413,False,14
84,2025-05-20 16:44:50.469859,False,20
85,2025-05-20 16:45:08.951771,True,10
86,2025-05-20 16:45:22.072753,False,10
87,2025-05-20 16:45:34.145699,True,10
88,2025-05-20 16:45:45.374894,True,10
89,2025-05-20 16:45:53.685630,True,10
90,2025-05-20 16:46:05.017478,True,10
91,2025-05-20 16:46:15.087819,True,10
92,2025-05-20 16:46:25.863955,False,20
93,2025-05-20 16:46:37.751775,False,2
94,2025-05-20 16:46:47.476034,True,10
95,2025-05-20 16:47:01.505213,False,20
96,2025-05-20 16:47:15.156203,False,2
97,2025-05-20 16:47:30.678649,False,10
98,2025-05-20 16:47:40.968746,False,6
99,2025-05-20 16:47:54.898925,False,14
100,2025-05-20 16:48:03.216444,False,10
101,2025-05-20 16:48:14.693400,False,6
102,2025-05-20 16:48:26.888106,True,10
103,2025-05-20 16:48:41.160173,True,10
104,2025-05-20 16:48:50.917564,True,10
105,2025-05-20 16:49:05.420459,True,10
106,2025-05-20 16:49:20.183964,False,20
107,2025-05-20 16:49:30.679657,True,10
108,2025-05-20 16:49:43.150279,True,10
109,2025-05-20 16:49:56.303773,False,20
110,2025-05-20 16:50:10.014752,True,10
