Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-24 17:12:27.220386,False,10
2,2025-05-24 17:12:38.029568,True,10
3,2025-05-24 17:12:49.483984,False,14
4,2025-05-24 17:12:59.822024,False,2
5,2025-05-24 17:13:12.307665,True,10
6,2025-05-24 17:13:27.779035,True,10
7,2025-05-24 17:13:43.248981,False,14
8,2025-05-24 17:14:01.692528,False,6
9,2025-05-24 17:14:14.417886,False,14
10,2025-05-24 17:14:30.249997,False,14
11,2025-05-24 17:14:40.935793,False,6
12,2025-05-24 17:14:56.021127,True,10
13,2025-05-24 17:15:08.226827,True,10
14,2025-05-24 17:15:23.514362,True,10
15,2025-05-24 17:15:40.598482,False,20
16,2025-05-24 17:15:55.545965,True,10
17,2025-05-24 17:16:08.981805,False,10
18,2025-05-24 17:16:20.061095,True,10
19,2025-05-24 17:16:36.507000,True,10
20,2025-05-24 17:16:50.223231,False,20
21,2025-05-24 17:17:07.700538,True,10
22,2025-05-24 17:17:26.167667,False,10
23,2025-05-24 17:17:38.917300,True,10
24,2025-05-24 17:17:54.964953,True,10
25,2025-05-24 17:18:10.115504,True,10
26,2025-05-24 17:18:29.979239,True,10
27,2025-05-24 17:18:43.384020,True,10
28,2025-05-24 17:18:56.770686,True,10
29,2025-05-24 17:19:05.285169,True,10
30,2025-05-24 17:19:24.290875,False,14
31,2025-05-24 17:19:34.394853,True,10
32,2025-05-24 17:19:50.424762,True,10
33,2025-05-24 17:20:03.533941,False,10
34,2025-05-24 17:20:23.963282,True,10
35,2025-05-24 17:20:38.504381,True,10
36,2025-05-24 17:20:57.240304,True,10
37,2025-05-24 17:21:09.363759,True,10
38,2025-05-24 17:21:25.593722,False,10
39,2025-05-24 17:21:34.413315,True,10
40,2025-05-24 17:21:43.590924,False,2
41,2025-05-24 17:21:54.474899,True,10
42,2025-05-24 17:22:04.504138,True,10
43,2025-05-24 17:22:16.750056,False,6
44,2025-05-24 17:22:34.015572,False,14
45,2025-05-24 17:22:44.869195,True,10
46,2025-05-24 17:22:57.467694,True,10
47,2025-05-24 17:23:15.200728,True,10
48,2025-05-24 17:23:24.373965,True,10
49,2025-05-24 17:23:35.908184,True,10
50,2025-05-24 17:23:48.098610,True,10
51,2025-05-24 17:23:59.036671,False,20
52,2025-05-24 17:24:14.924018,True,10
53,2025-05-24 17:24:26.821297,False,2
54,2025-05-24 17:24:35.138544,True,10
55,2025-05-24 17:24:48.933432,False,14
56,2025-05-24 17:25:02.792847,True,10
57,2025-05-24 17:25:12.849493,True,10
58,2025-05-24 17:25:24.650203,True,10
59,2025-05-24 17:25:35.798958,True,10
60,2025-05-24 17:25:50.413065,False,20
61,2025-05-24 17:26:01.192626,True,10
62,2025-05-24 17:26:15.096286,False,10
63,2025-05-24 17:26:28.885448,False,6
64,2025-05-24 17:26:40.146375,True,10
65,2025-05-24 17:26:54.499283,True,10
66,2025-05-24 17:27:14.485218,False,20
67,2025-05-24 17:27:31.679917,True,10
68,2025-05-24 17:27:44.582498,False,10
69,2025-05-24 17:27:58.176747,True,10
70,2025-05-24 17:28:11.819390,True,10
71,2025-05-24 17:28:23.699988,True,10
72,2025-05-24 17:28:36.259279,True,10
73,2025-05-24 17:28:54.120646,True,10
74,2025-05-24 17:29:12.080250,False,6
75,2025-05-24 17:29:30.022970,True,10
76,2025-05-24 17:29:38.341026,True,10
77,2025-05-24 17:29:47.881889,True,10
78,2025-05-24 17:30:03.256140,True,10
79,2025-05-24 17:30:16.622463,True,10
80,2025-05-24 17:30:31.076678,True,10
81,2025-05-24 17:30:45.508121,False,2
82,2025-05-24 17:30:53.823228,True,10
83,2025-05-24 17:31:05.755307,False,2
84,2025-05-24 17:31:15.699425,False,6
85,2025-05-24 17:31:26.326656,True,10
86,2025-05-24 17:31:37.551079,False,10
87,2025-05-24 17:31:46.528707,True,10
88,2025-05-24 17:32:02.618400,True,10
89,2025-05-24 17:32:14.869006,True,10
90,2025-05-24 17:32:31.374360,True,10
91,2025-05-24 17:32:42.046987,True,10
92,2025-05-24 17:32:57.628236,True,10
93,2025-05-24 17:33:06.267599,True,10
94,2025-05-24 17:33:17.929841,False,6
95,2025-05-24 17:33:31.116393,True,10
96,2025-05-24 17:33:44.403198,True,10
97,2025-05-24 17:33:56.239141,False,2
98,2025-05-24 17:34:04.555752,True,10
99,2025-05-24 17:34:14.462338,True,10
100,2025-05-24 17:34:27.425429,False,14
101,2025-05-24 17:34:38.124916,False,20
102,2025-05-24 17:34:53.576414,False,20
103,2025-05-24 17:35:09.645796,True,10
104,2025-05-24 17:35:20.733370,True,10
105,2025-05-24 17:35:35.845942,True,10
106,2025-05-24 17:35:47.361311,False,2
107,2025-05-24 17:36:01.436183,False,6
108,2025-05-24 17:36:13.456482,False,20
109,2025-05-24 17:36:24.329582,True,10
110,2025-05-24 17:36:34.428435,False,2
