Trial #,CS Timestamp,Airpuff,Tone
1,2025-05-26 16:38:29.521613,True,10
2,2025-05-26 16:38:41.229770,True,10
3,2025-05-26 16:38:50.833294,False,10
4,2025-05-26 16:39:03.641790,True,10
5,2025-05-26 16:39:16.206183,True,10
6,2025-05-26 16:39:29.031029,True,10
7,2025-05-26 16:39:40.756992,True,10
8,2025-05-26 16:39:59.303132,True,10
9,2025-05-26 16:40:07.621625,True,10
10,2025-05-26 16:40:20.612074,True,10
11,2025-05-26 16:40:51.808768,True,10
12,2025-05-26 16:41:42.951792,False,10
13,2025-05-26 16:41:56.359505,True,10
14,2025-05-26 16:42:16.317120,True,10
15,2025-05-26 16:42:29.215004,False,10
16,2025-05-26 16:42:40.424579,True,10
17,2025-05-26 16:42:55.391411,False,10
18,2025-05-26 16:43:04.359080,False,6
19,2025-05-26 16:43:16.855296,True,10
20,2025-05-26 16:43:30.873613,False,10
21,2025-05-26 16:43:47.377147,False,10
22,2025-05-26 16:44:01.962031,False,20
23,2025-05-26 16:44:23.221152,True,10
24,2025-05-26 16:44:32.377348,True,10
25,2025-05-26 16:44:50.301021,False,14
26,2025-05-26 16:45:07.277773,True,10
27,2025-05-26 16:45:17.772638,False,20
28,2025-05-26 16:45:29.854959,True,10
29,2025-05-26 16:45:38.405303,False,14
30,2025-05-26 16:45:54.096351,True,10
31,2025-05-26 16:46:10.266255,False,20
32,2025-05-26 16:46:27.379820,False,20
33,2025-05-26 16:46:38.637003,True,10
34,2025-05-26 16:46:55.296027,True,10
35,2025-05-26 16:47:10.261640,False,20
36,2025-05-26 16:47:23.091987,False,14
37,2025-05-26 16:47:33.753431,True,10
38,2025-05-26 16:47:50.924106,False,20
39,2025-05-26 16:48:00.269091,True,10
40,2025-05-26 16:48:14.504495,False,2
41,2025-05-26 16:48:27.055682,True,10
42,2025-05-26 16:48:39.218592,False,10
43,2025-05-26 16:48:48.122533,True,10
44,2025-05-26 16:48:58.944991,False,14
45,2025-05-26 16:49:10.440474,True,10
46,2025-05-26 16:49:27.278129,True,10
47,2025-05-26 16:49:39.590927,False,2
48,2025-05-26 16:49:52.177284,True,10
49,2025-05-26 16:50:00.669307,True,10
50,2025-05-26 16:50:08.977302,True,10
51,2025-05-26 16:50:20.525852,True,10
52,2025-05-26 16:50:33.851210,False,6
53,2025-05-26 16:50:48.230013,False,6
54,2025-05-26 16:50:57.938478,True,10
55,2025-05-26 16:51:08.359575,True,10
56,2025-05-26 16:51:20.711398,True,10
57,2025-05-26 16:51:33.540270,False,2
58,2025-05-26 16:51:45.604200,False,2
59,2025-05-26 16:51:54.517732,True,10
60,2025-05-26 16:52:08.953114,True,10
61,2025-05-26 16:52:22.103246,True,10
62,2025-05-26 16:52:33.735403,True,10
63,2025-05-26 16:52:45.939887,True,10
64,2025-05-26 16:52:58.258122,True,10
65,2025-05-26 16:53:13.152474,True,10
66,2025-05-26 16:53:21.470619,False,6
67,2025-05-26 16:53:33.691435,True,10
68,2025-05-26 16:53:52.587073,True,10
69,2025-05-26 16:54:00.897168,False,6
70,2025-05-26 16:54:10.728051,True,10
71,2025-05-26 16:54:23.426512,False,14
72,2025-05-26 16:54:34.180812,True,10
73,2025-05-26 16:54:45.861823,True,10
74,2025-05-26 16:55:01.073598,True,10
75,2025-05-26 16:55:18.421888,False,10
76,2025-05-26 16:55:38.243756,True,10
77,2025-05-26 16:55:52.944376,True,10
78,2025-05-26 16:56:06.206175,False,2
79,2025-05-26 16:56:21.902794,False,2
80,2025-05-26 16:56:32.360872,False,2
81,2025-05-26 16:56:51.440727,True,10
82,2025-05-26 16:57:09.018548,True,10
83,2025-05-26 16:57:22.024423,True,10
84,2025-05-26 16:57:31.749471,True,10
85,2025-05-26 16:57:46.314049,False,14
86,2025-05-26 16:57:59.255144,False,2
87,2025-05-26 16:58:14.503176,True,10
88,2025-05-26 16:58:27.687584,False,6
89,2025-05-26 16:58:40.555040,False,6
90,2025-05-26 16:58:52.529698,False,20
91,2025-05-26 16:59:09.434051,True,10
92,2025-05-26 16:59:21.238896,True,10
93,2025-05-26 16:59:40.393659,True,10
94,2025-05-26 16:59:49.107559,True,10
95,2025-05-26 17:00:04.758719,False,14
96,2025-05-26 17:00:19.207761,True,10
97,2025-05-26 17:00:29.481056,True,10
98,2025-05-26 17:00:42.969996,True,10
99,2025-05-26 17:00:51.886032,True,10
100,2025-05-26 17:01:04.316546,False,14
101,2025-05-26 17:01:13.121615,True,10
102,2025-05-26 17:01:23.807503,True,10
103,2025-05-26 17:01:35.025864,False,20
104,2025-05-26 17:01:51.772416,True,10
105,2025-05-26 17:02:12.990550,True,10
106,2025-05-26 17:08:05.301258,False,6
107,2025-05-26 17:08:44.724127,True,10
108,2025-05-26 17:09:17.931402,True,10
109,2025-05-26 17:09:54.169633,True,10
110,2025-05-26 17:10:08.019150,True,10
