Trial #,CS Timestamp,Airpuff
1,2025-05-17 11:49:30.473139,True
2,2025-05-17 11:49:49.478777,True
3,2025-05-17 11:50:06.543151,True
4,2025-05-17 11:50:15.901094,True
5,2025-05-17 11:50:30.187505,True
6,2025-05-17 11:50:42.986898,True
7,2025-05-17 11:50:55.713254,True
8,2025-05-17 11:51:05.830511,True
9,2025-05-17 11:51:18.808951,True
10,2025-05-17 11:51:34.306125,True
11,2025-05-17 11:51:48.668263,True
12,2025-05-17 11:51:58.966320,True
13,2025-05-17 11:52:09.361869,False
14,2025-05-17 11:52:25.572261,True
15,2025-05-17 11:52:59.274203,True
16,2025-05-17 11:53:09.757954,True
17,2025-05-17 11:53:23.804161,True
18,2025-05-17 11:53:38.759281,True
19,2025-05-17 11:53:57.035313,True
20,2025-05-17 11:54:12.405157,True
21,2025-05-17 11:54:20.762550,True
22,2025-05-17 11:54:37.154817,True
23,2025-05-17 11:54:46.156264,True
24,2025-05-17 11:55:03.475798,False
25,2025-05-17 11:55:14.784067,True
26,2025-05-17 11:55:26.117416,True
27,2025-05-17 11:55:35.880300,True
28,2025-05-17 11:55:47.351598,True
29,2025-05-17 11:55:56.426392,True
30,2025-05-17 11:56:05.683469,True
31,2025-05-17 11:56:14.478550,True
32,2025-05-17 11:56:26.831944,True
33,2025-05-17 11:56:36.456638,True
34,2025-05-17 11:56:52.029608,True
35,2025-05-17 11:57:09.085408,True
36,2025-05-17 11:57:29.899693,True
37,2025-05-17 11:57:38.209390,True
38,2025-05-17 11:57:51.495980,False
39,2025-05-17 11:58:01.939341,True
40,2025-05-17 11:58:15.732721,True
41,2025-05-17 11:58:37.035211,True
42,2025-05-17 11:58:52.086523,True
43,2025-05-17 11:59:05.316220,True
44,2025-05-17 11:59:22.376637,True
45,2025-05-17 11:59:40.331107,True
46,2025-05-17 11:59:52.103217,True
47,2025-05-17 12:00:05.929708,True
48,2025-05-17 12:00:24.562608,False
49,2025-05-17 12:00:39.753893,True
50,2025-05-17 12:00:54.712071,True
51,2025-05-17 12:01:08.380060,True
52,2025-05-17 12:01:20.468002,True
53,2025-05-17 12:01:33.367416,True
54,2025-05-17 12:01:46.060591,True
55,2025-05-17 12:02:11.347635,True
56,2025-05-17 12:02:24.419996,True
57,2025-05-17 12:02:35.628552,True
58,2025-05-17 12:02:49.001967,True
59,2025-05-17 12:03:01.719631,True
60,2025-05-17 12:03:11.502421,False
61,2025-05-17 12:03:24.146297,True
62,2025-05-17 12:03:34.062708,True
63,2025-05-17 12:03:48.874302,False
64,2025-05-17 12:03:57.202248,True
65,2025-05-17 12:04:11.424517,True
66,2025-05-17 12:04:31.781305,True
67,2025-05-17 12:04:43.789121,True
68,2025-05-17 12:04:57.767973,True
69,2025-05-17 12:05:13.555709,True
70,2025-05-17 12:05:26.393408,True
71,2025-05-17 12:05:40.805710,True
72,2025-05-17 12:05:54.677356,True
73,2025-05-17 12:06:09.963174,True
74,2025-05-17 12:06:27.436594,True
75,2025-05-17 12:06:41.403240,True
76,2025-05-17 12:06:56.210204,True
77,2025-05-17 12:07:10.124678,True
78,2025-05-17 12:07:20.608162,True
79,2025-05-17 12:07:29.062970,True
80,2025-05-17 12:07:39.573822,False
81,2025-05-17 12:07:58.867125,True
82,2025-05-17 12:08:11.719645,False
83,2025-05-17 12:08:24.935661,True
84,2025-05-17 12:08:43.130936,True
85,2025-05-17 12:08:56.499586,True
86,2025-05-17 12:09:07.168836,True
87,2025-05-17 12:09:22.003273,True
88,2025-05-17 12:09:30.312641,True
89,2025-05-17 12:09:45.592781,True
90,2025-05-17 12:09:58.936509,True
91,2025-05-17 12:10:12.881551,True
92,2025-05-17 12:10:23.433420,True
93,2025-05-17 12:10:39.165743,True
94,2025-05-17 12:10:49.824859,True
95,2025-05-17 12:11:03.395259,True
96,2025-05-17 12:11:17.846237,True
97,2025-05-17 12:11:30.183878,True
98,2025-05-17 12:11:44.500368,True
99,2025-05-17 12:11:54.584940,False
100,2025-05-17 12:12:05.418865,True
101,2025-05-17 12:12:20.042797,True
102,2025-05-17 12:12:34.722884,True
103,2025-05-17 12:12:52.654035,True
104,2025-05-17 12:13:00.963016,True
105,2025-05-17 12:13:14.227917,True
106,2025-05-17 12:13:32.684535,False
107,2025-05-17 12:13:41.001588,True
108,2025-05-17 12:14:08.513999,True
109,2025-05-17 12:14:21.555144,True
110,2025-05-17 12:14:38.850452,True
