Timestamp,Trial #,FEC
2025-05-07 15:10:38.186110,1,0.6890461954529533
2025-05-07 15:10:38.221679,1,0.6887285049812237
2025-05-07 15:10:38.285984,1,0.6899503914109529
2025-05-07 15:10:38.322245,1,0.689534950024845
2025-05-07 15:10:38.365668,1,0.6907568364545743
2025-05-07 15:10:38.402444,1,0.690813857821295
2025-05-07 15:10:38.449337,1,0.6914166551266282
2025-05-07 15:10:38.496201,1,0.6930784206710601
2025-05-07 15:10:38.527735,1,0.6936730720668616
2025-05-07 15:10:38.574586,1,0.7291485080766693
2025-05-07 15:10:38.621172,1,0.6938522820765552
2025-05-07 15:10:38.668039,1,0.6947238943964288
2025-05-07 15:10:38.699248,1,0.6982592191331123
2025-05-07 15:10:38.746434,1,0.6992856037340849
2025-05-07 15:10:38.793302,1,0.6976319840991846
2025-05-07 15:10:38.836928,1,0.6974853577276171
2025-05-07 15:10:38.886902,1,0.698177760037797
2025-05-07 15:10:38.920136,1,0.696898852241347
2025-05-07 15:10:38.969993,1,0.6933472356856005
2025-05-07 15:10:39.020055,1,0.69052060507816
2025-05-07 15:10:39.053551,1,0.6861055221120714
2025-05-07 15:10:39.103462,1,0.6826760941992979
2025-05-07 15:10:39.152668,1,0.6807618054593886
2025-05-07 15:10:39.186835,1,0.6752307328874806
2025-05-07 15:10:39.236913,1,0.6737481773527423
2025-05-07 15:10:39.270146,1,0.672526290923013
2025-05-07 15:10:39.320230,1,0.6655208087258982
2025-05-07 15:10:39.370518,1,0.661341957136224
2025-05-07 15:10:39.403835,1,0.6592077288389635
2025-05-07 15:10:39.453898,1,0.6586375151717565
2025-05-07 15:10:39.487295,1,0.658784141543324
2025-05-07 15:10:39.537069,1,0.6579614046806396
2025-05-07 15:10:39.588104,1,0.6499621215206783
2025-05-07 15:10:39.636299,1,0.647705704580445
2025-05-07 15:10:39.669312,1,0.6469725727226073
2025-05-07 15:10:39.716176,1,0.6460439390360131
2025-05-07 15:10:39.763069,1,0.6442355471200136
2025-05-07 15:10:39.794568,1,0.6410912260408436
2025-05-07 15:10:39.841147,1,0.6397634427872044
2025-05-07 15:10:39.888049,1,0.6375477553946286
2025-05-07 15:10:39.934875,1,0.6358371143930075
2025-05-07 15:10:39.981739,1,0.6356090289261247
2025-05-07 15:10:40.028603,1,0.633857658376846
2025-05-07 15:10:40.059846,1,0.6331652560666661
2025-05-07 15:10:40.106710,1,0.6318048891749009
2025-05-07 15:10:40.153574,1,0.6306481700214237
2025-05-07 15:10:40.200438,1,0.6373115240182142
2025-05-07 15:10:40.247302,1,0.643331351162014
2025-05-07 15:10:40.278545,1,0.6337599074624677
2025-05-07 15:10:40.325409,1,0.6324809996660177
2025-05-07 15:10:40.372275,1,0.632423978299297
2025-05-07 15:10:40.419137,1,0.6406187632880149
2025-05-07 15:10:40.466001,1,0.6389488518340515
2025-05-07 15:10:40.497510,1,0.658075447414081
2025-05-07 15:10:40.544107,1,0.647168074551364
2025-05-07 15:10:40.590974,1,0.6463779213268057
2025-05-07 15:10:40.637836,1,0.652682855304209
2025-05-07 15:10:40.669344,1,0.648292210066715
2025-05-07 15:10:40.715943,1,0.652112641637002
2025-05-07 15:10:40.762806,1,0.6569757496273246
2025-05-07 15:10:40.809671,1,0.6540595140150374
2025-05-07 15:10:40.856564,1,0.6583605542476845
2025-05-07 15:10:40.903399,1,0.6604214693591614
2025-05-07 15:10:40.934643,1,0.6589144760958284
2025-05-07 15:10:40.981507,1,0.6585071806192521
2025-05-07 15:10:41.028370,1,0.6584012837953421
2025-05-07 15:10:41.075266,1,0.6527072930328036
2025-05-07 15:10:41.106734,1,0.6534322789811097
2025-05-07 15:10:41.153343,1,0.6527887521281188
2025-05-07 15:10:41.200205,1,0.6504345842735071
2025-05-07 15:10:41.247069,1,0.651558719788858
2025-05-07 15:10:41.293933,1,0.6504427301830386
2025-05-07 15:10:41.340799,1,0.651974161174966
2025-05-07 15:10:41.372041,1,0.6538640121862807
2025-05-07 15:10:41.418904,1,0.6566743509746581
2025-05-07 15:10:41.465767,1,0.656226325950424
2025-05-07 15:10:41.512632,1,0.6586049315336304
2025-05-07 15:10:41.544149,1,0.6596883375013237
2025-05-07 15:10:41.590770,1,0.6591425615627113
2025-05-07 15:10:41.637603,1,0.6603644479924407
2025-05-07 15:10:41.684466,1,0.6606088252783865
2025-05-07 15:10:41.731331,1,0.6567721018890365
2025-05-07 15:10:41.762838,1,0.6561937423122979
2025-05-07 15:10:41.809536,1,0.657782194670946
2025-05-07 15:10:41.856313,1,0.6587271201766033
2025-05-07 15:10:41.903165,1,0.6604377611782244
2025-05-07 15:10:41.950030,1,0.6616677935174852
2025-05-07 15:10:41.996894,1,0.6622461530942237
2025-05-07 15:10:42.028287,1,0.6634761854334845
2025-05-07 15:10:42.075001,1,0.6647388014108715
2025-05-07 15:10:42.121864,1,0.6643233600247636
2025-05-07 15:10:42.168729,1,0.6647795309585292
2025-05-07 15:10:42.200219,1,0.6652031182541687
2025-05-07 15:10:42.247013,1,0.6638427513624033
2025-05-07 15:10:42.293741,1,0.6648854277824391
2025-05-07 15:10:42.340564,1,0.6631992245094126
2025-05-07 15:10:42.387428,1,0.6632399540570703
2025-05-07 15:10:42.434292,1,0.6623357580990705
2025-05-07 15:10:42.465777,1,0.6622624449132868
2025-05-07 15:10:42.521675,1,0.6616922312460798
2025-05-07 15:10:42.568165,1,0.6623683417371967
2025-05-07 15:10:42.607460,1,0.6623439040086021
2025-05-07 15:10:42.652368,1,0.6610242666644944
2025-05-07 15:10:42.697220,1,0.6609590993882422
2025-05-07 15:10:42.738971,1,0.6609346616596476
2025-05-07 15:10:42.782706,1,0.660910223931053
2025-05-07 15:10:42.816781,1,0.6606414089165126
2025-05-07 15:10:42.863415,1,0.6610731421216836
2025-05-07 15:10:42.910276,1,0.6621239644512508
2025-05-07 15:10:42.957127,1,0.6617329607937374
2025-05-07 15:10:43.010195,1,0.6625394058373588
2025-05-07 15:10:43.043564,1,0.6608124730166747
2025-05-07 15:10:43.090411,1,0.6599001311491435
2025-05-07 15:10:43.125877,1,0.6608124730166747
2025-05-07 15:10:43.174591,1,0.6613012275885664
2025-05-07 15:10:43.209733,1,0.6620669430845301
2025-05-07 15:10:43.258014,1,0.6633377049714486
2025-05-07 15:10:43.304912,1,0.670139539430275
2025-05-07 15:10:43.351746,1,0.6667426951556276
2025-05-07 15:10:43.383310,1,0.6702372903446534
2025-05-07 15:10:43.429849,1,0.67181759679377
2025-05-07 15:10:43.476744,1,0.6724285400086346
2025-05-07 15:10:43.524446,1,0.6729661700377155
2025-05-07 15:10:43.556721,1,0.6699277457824553
2025-05-07 15:10:43.603891,1,0.6683800229714649
2025-05-07 15:10:43.680275,1,0.6653660364447992
2025-05-07 15:10:43.707607,1,0.6605110743640081
