Current Timestamp,Trial #,FEC
92992870.6565,0.0,0.32133652430044185
92992907.2418,0.0,0.32133652430044185
92992944.95410001,0.0,0.2929860088365243
92992981.78119999,0.0,0.2507363770250368
92993018.6964,0.0,0.2426362297496318
92993055.8984,0.0,0.241899852724595
92993092.9101,0.0,0.2416237113402062
92993130.0187,0.0,0.2416237113402062
92993167.0867,0.0,0.24641016200294552
92993204.05139999,0.0,0.25
92993241.6369,0.0,0.24852724594992637
92993278.5835,0.0,0.22293814432989692
92993315.6047,0.0,0.20922312223858616
92993352.64709999,0.0,0.16881443298969073
92993389.6111,0.0,0.16881443298969073
92993426.3725,0.0,0.1486561119293078
92993463.59640001,0.0,0.12895802650957292
92993500.8192,0.0,0.12895802650957292
92993538.9931,0.0,0.09508468335787923
92993576.4239,0.0,0.09572901325478646
92993614.10399999,0.0,0.0820139911634757
92993652.2761,0.0,0.07345360824742268
92993690.4373,0.0,0.07538659793814433
92993728.4215,0.0,0.0740058910162003
92993766.402,0.0,0.0740058910162003
92993804.3692,0.0,0.07952871870397643
92993841.833,0.0,0.070139911634757
92993879.2275,0.0,0.06194771723122239
92993917.3799,0.0,0.058818114874815905
92993955.722,0.0,0.062223858615611194
92993993.779,0.0,0.062223858615611194
92994031.7142,0.0,0.07216494845360824
92994069.8828,0.0,0.1133100147275405
92994105.9716,0.0,0.13641384388807068
92994142.0091,0.0,0.16734167893961707
92994178.0722,0.0,0.20388438880706922
92994214.1741,0.0,0.24687039764359353
92994250.2693,0.0,0.29013254786450665
92994286.208,0.0,0.3316458026509573
92994322.6937,0.0,0.3703055964653903
92994358.6832,0.0,0.39764359351988215
92994394.7882,0.0,0.4024300441826215
92994431.24190001,0.0,0.3908321060382916
92994467.5697,0.0,0.3602724594992636
92994503.8984,0.0,0.3602724594992636
92994540.6974,0.0,0.3168262150220913
92994576.5429,0.0,0.25837628865979384
92994612.6561,0.0,0.15196980854197348
92994649.387,0.0,0.11782032400589101
92994686.9225,0.0,0.0705081001472754
92994723.2061,0.0,0.04979749631811487
92994759.2045,0.0,0.04979749631811487
92994796.09200001,0.0,0.04979749631811487
92994832.369,0.0,0.024760677466863033
92994868.94600001,0.0,0.014543446244477173
92994905.6312,0.0,0.009664948453608248
92994942.7395,0.0,0.007455817378497791
92994978.9533,0.0,0.007363770250368188
92995015.0496,0.0,0.024484536082474227
92995051.4551,0.0,0.04988954344624448
92995088.32949999,0.0,0.07354565537555229
92995124.5693,0.0,0.09803019145802651
92995160.69849999,0.0,0.09803019145802651
92995196.83060001,0.0,0.1174521354933726
92995232.98840001,0.0,0.13797864506627394
92995269.7967,0.0,0.2708026509572901
92995306.2334,0.0,0.31572164948453607
92995342.64570001,0.0,0.41550073637702506
92995379.4119,0.0,0.5262334315169367
92995416.33180001,0.0,0.5792525773195877
92995453.7288,0.0,0.6517857142857143
92995491.15020001,0.0,0.6995581737849779
92995527.95560001,0.0,0.7412555228276878
92995564.8026,0.0,0.7933541973490427
92995601.3195,0.0,0.8101067746686303
92995638.1135,0.0,0.84259941089838
92995675.27399999,0.0,0.8180228276877761
92995712.5229,0.0,0.8069771723122239
92995749.68740001,0.0,0.7853460972017673
92995787.0433,0.0,0.7910530191458026
92995823.2925,0.0,0.7764175257731959
92995859.16209999,0.0,0.7720913107511046
92995895.627,0.0,0.7820324005891016
92995932.23279999,0.0,0.7831369661266568
92995969.67029999,0.0,0.7831369661266568
92996006.98020001,0.0,0.6603460972017673
92996044.2128,0.0,0.615058910162003
92996081.4925,0.0,0.5810935198821797
92996118.57239999,0.0,0.5810935198821797
92996156.6781,0.0,0.47533136966126655
92996193.6391,0.0,0.42893961708394696
92996230.6406,0.0,0.4266384388807069
92996267.4739,0.0,0.4266384388807069
92996304.49530001,0.0,0.4256259204712813
92996341.89919999,0.0,0.41237113402061853
92996379.34109999,0.0,0.4053755522827688
92996416.5092,0.0,0.3894513991163476
92996453.82530001,0.0,0.38300810014727543
92996490.9418,0.0,0.4068483063328424
92996527.9989,0.0,0.4056516936671576
92996565.096,0.0,0.38402061855670105
92996602.1027,0.0,0.38254786450662737
92996639.2144,0.0,0.3793262150220913
92996675.51869999,0.0,0.3692930780559647
92996712.22070001,0.0,0.3495029455081001
92996749.2987,0.0,0.3336708394698085
92996787.425,0.0,0.2974042709867452
92996825.23030001,0.0,0.25699558173784975
92996862.1973,0.0,0.20535714285714285
92996899.02510001,0.0,0.19716494845360824
92996935.24180001,0.0,0.2114322533136966
92996971.9446,0.0,0.2114322533136966
92997009.97739999,0.0,0.16890648011782033
92997047.906,0.0,0.10410530191458027
92997085.96090001,0.0,0.06535346097201768
92997123.778,0.0,0.06526141384388807
92997161.6874,0.0,0.05587260677466863
92997199.957,0.0,0.044642857142857144
92997238.0564,0.0,0.04096097201767305
92997275.3214,0.0,0.04188144329896907
92997312.31179999,0.0,0.01877761413843888
92997349.39750001,0.0,0.028258468335787924
92997386.6585,0.0,0.008100147275405008
92997424.1204,0.0,0.039120029455081
92997461.3042,0.0,0.0703240058910162
92997498.5995,0.0,0.11515095729013254
92997536.39009999,0.0,0.16191089837997055
92997573.9663,0.0,0.16191089837997055
92997611.8251,0.0,0.21944035346097202
92997649.5613,0.0,0.26288659793814434
92997687.5491,0.0,0.2865427098674521
92997725.1315,0.0,0.3083578792341679
92997762.884,0.0,0.32621502209131076
92997799.63700001,0.0,0.3638622974963181
92997836.822,0.0,0.3791421207658321
92997874.16160001,0.0,0.39230486008836524
92997911.82880001,0.0,0.4051914580265096
92997949.7446,0.0,0.40804491899852724
92997987.4056,0.0,0.4062039764359352
92998025.1864,0.0,0.38788659793814434
92998062.4813,0.0,0.3795103092783505
92998099.88769999,0.0,0.37757731958762886
92998137.9061,0.0,0.3758284241531664
92998175.71900001,0.0,0.39727540500736375
92998213.8416,0.0,0.4699926362297496
93001965.34920001,1.0,0.7894882179675994
93002001.729,1.0,0.8009941089837997
93002037.5854,1.0,0.7610456553755522
93002075.0721,1.0,0.7621502209131075
93002111.1676,1.0,0.759020618556701
93002147.07789999,1.0,0.759020618556701
93002183.0839,1.0,0.756719440353461
93002219.7553,1.0,0.758560382916053
93002255.514,1.0,0.7569955817378498
93002291.8352,1.0,0.7559830633284241
93002327.9603,1.0,0.7583762886597938
93002364.009,1.0,0.7583762886597938
93002400.4382,1.0,0.760401325478645
93002437.33669999,1.0,0.7627025036818851
93002473.8486,1.0,0.7660162002945509
93002510.7292,1.0,0.7672128129602357
93002547.7263,1.0,0.7636229749631811
93002584.1002,1.0,0.7636229749631811
93002620.4779,1.0,0.7440169366715759
93002657.1579,1.0,0.7440169366715759
93002693.71429999,1.0,0.7304860088365243
93002730.8139,1.0,0.7288291605301914
93002767.8977,1.0,0.7326951399116347
93002804.37179999,1.0,0.7404270986745214
93002840.7811,1.0,0.7404270986745214
93002876.9166,1.0,0.6947717231222386
93002913.6197,1.0,0.6154270986745214
93002949.84889999,1.0,0.5371870397643593
93002986.1427,1.0,0.5263254786450663
93003022.39860001,1.0,0.5493372606774669
93003059.82599999,1.0,0.5695876288659794
93003096.6741,1.0,0.5941642120765832
93003133.5884,1.0,0.6296944035346097
93003170.6634,1.0,0.633560382916053
93003206.9757,1.0,0.6271170839469808
93003244.061,1.0,0.6094440353460973
93003280.918,1.0,0.6440537555228277
93003317.7024,1.0,0.6825294550810015
93003354.35520001,1.0,0.7565353460972017
93003391.411,1.0,0.7862665684830633
93003428.06580001,1.0,0.7893041237113402
93003464.6735,1.0,0.7841494845360825
93003501.24509999,1.0,0.7831369661266568
93003538.2177,1.0,0.7854381443298969
93003575.189,1.0,0.8008100147275405
