Trial #,CS Timestamp,Airpuff
1,2025-05-16 13:45:43.615597,True
2,2025-05-16 13:45:53.149478,True
3,2025-05-16 13:46:03.785879,True
4,2025-05-16 13:46:12.103578,True
5,2025-05-16 13:46:22.615890,True
6,2025-05-16 13:46:35.985295,True
7,2025-05-16 13:46:50.297548,True
8,2025-05-16 13:47:07.964362,True
9,2025-05-16 13:47:25.028244,True
10,2025-05-16 13:47:37.106078,True
11,2025-05-16 13:48:01.689626,True
12,2025-05-16 13:48:16.009674,True
13,2025-05-16 13:48:32.430296,True
14,2025-05-16 13:48:51.401706,True
15,2025-05-16 13:49:04.682645,True
16,2025-05-16 13:49:20.035418,False
17,2025-05-16 13:49:28.339722,True
18,2025-05-16 13:49:44.211781,True
19,2025-05-16 13:49:56.201728,True
