Trial #,CS Timestamp,Airpuff
1,2025-05-15 13:37:58.153152,True
2,2025-05-15 13:38:09.165448,True
3,2025-05-15 13:38:20.915969,True
4,2025-05-15 13:38:34.422269,True
5,2025-05-15 13:38:44.631995,True
6,2025-05-15 13:38:59.342296,True
7,2025-05-15 13:39:08.873527,True
8,2025-05-15 13:39:24.845283,True
9,2025-05-15 13:39:35.949556,True
10,2025-05-15 13:39:58.162182,True
11,2025-05-15 13:40:11.553357,True
12,2025-05-15 13:40:21.748159,True
13,2025-05-15 13:40:36.850186,True
14,2025-05-15 13:40:45.160787,True
15,2025-05-15 13:40:55.811915,True
16,2025-05-15 13:41:11.903545,True
17,2025-05-15 13:41:25.053073,True
18,2025-05-15 13:41:39.846359,False
19,2025-05-15 13:41:53.641638,True
20,2025-05-15 13:42:08.972870,True
21,2025-05-15 13:42:23.163975,False
22,2025-05-15 13:42:37.225028,True
23,2025-05-15 13:42:54.543539,True
24,2025-05-15 13:43:04.516848,True
25,2025-05-15 13:43:18.322690,True
26,2025-05-15 13:43:30.541933,True
27,2025-05-15 13:43:40.098373,True
28,2025-05-15 13:43:51.241955,False
29,2025-05-15 13:44:06.401671,True
30,2025-05-15 13:44:17.135101,True
31,2025-05-15 13:44:32.602906,True
32,2025-05-15 13:44:46.256771,True
33,2025-05-15 13:44:58.177423,True
34,2025-05-15 13:45:17.573771,True
35,2025-05-15 13:45:33.277076,True
36,2025-05-15 13:45:45.031130,True
37,2025-05-15 13:46:00.900784,True
38,2025-05-15 13:46:16.553313,True
39,2025-05-15 13:46:24.860421,False
40,2025-05-15 13:46:35.508835,True
41,2025-05-15 13:46:46.067936,True
42,2025-05-15 13:46:57.052668,True
43,2025-05-15 13:47:05.547070,True
44,2025-05-15 13:47:18.621864,True
45,2025-05-15 13:47:32.527265,True
46,2025-05-15 13:47:41.016445,True
47,2025-05-15 13:47:54.893537,True
48,2025-05-15 13:48:06.069156,True
49,2025-05-15 13:48:18.902980,False
50,2025-05-15 13:48:29.792476,True
51,2025-05-15 13:48:41.559188,True
52,2025-05-15 13:48:56.674275,True
53,2025-05-15 13:49:09.072601,True
54,2025-05-15 13:49:25.954903,True
55,2025-05-15 13:49:39.099489,True
56,2025-05-15 13:49:56.575614,True
57,2025-05-15 13:50:14.654071,True
58,2025-05-15 13:50:30.413235,True
59,2025-05-15 13:50:41.336162,True
60,2025-05-15 13:50:52.199478,True
61,2025-05-15 13:51:11.410909,True
62,2025-05-15 13:51:21.125761,False
63,2025-05-15 13:51:37.769599,False
64,2025-05-15 13:51:55.515761,True
65,2025-05-15 13:52:05.362248,False
66,2025-05-15 13:52:17.746113,True
67,2025-05-15 13:52:28.431862,True
68,2025-05-15 13:52:40.559027,True
69,2025-05-15 13:52:59.046207,True
70,2025-05-15 13:53:13.191415,False
71,2025-05-15 13:53:25.890872,True
72,2025-05-15 13:53:39.168345,False
73,2025-05-15 13:53:50.478775,True
74,2025-05-15 13:54:01.398780,True
75,2025-05-15 13:54:18.610092,True
76,2025-05-15 13:54:28.392239,True
77,2025-05-15 13:54:41.258822,True
78,2025-05-15 13:54:52.580174,True
79,2025-05-15 13:55:06.547925,True
80,2025-05-15 13:55:20.938446,True
81,2025-05-15 13:55:34.047990,True
82,2025-05-15 13:55:46.318891,True
83,2025-05-15 13:56:00.729356,True
84,2025-05-15 13:56:16.082561,True
85,2025-05-15 13:56:30.178864,True
86,2025-05-15 13:56:49.527609,True
87,2025-05-15 13:57:03.377335,True
88,2025-05-15 13:57:17.848479,True
89,2025-05-15 13:57:26.156736,True
90,2025-05-15 13:57:36.915077,True
91,2025-05-15 13:57:47.653355,True
92,2025-05-15 13:58:00.501121,True
93,2025-05-15 13:58:12.044064,True
94,2025-05-15 13:58:27.252534,True
95,2025-05-15 13:58:36.877890,True
96,2025-05-15 13:58:52.897325,True
97,2025-05-15 13:59:09.196488,True
98,2025-05-15 13:59:22.686782,True
99,2025-05-15 13:59:35.972682,True
100,2025-05-15 13:59:54.274621,True
101,2025-05-15 14:00:03.906638,True
102,2025-05-15 14:00:14.378722,True
103,2025-05-15 14:00:29.231975,True
104,2025-05-15 14:00:45.680603,True
105,2025-05-15 14:00:57.264504,True
106,2025-05-15 14:01:05.573516,True
107,2025-05-15 14:01:18.695301,True
108,2025-05-15 14:01:27.003971,True
109,2025-05-15 14:01:41.912046,True
110,2025-05-15 14:01:54.654770,True
